road,model_type,condition,name,lat,lon,length,chainage,road name2,id
N1,link,,,21.38144444,92.071,0.157,389.101,,1000845
N1,bridge,B,,21.38144444,92.071,1.8,389.258,,1000846
N1,link,,,21.38127778,92.07119444,0.024,389.258,,1000847
N1,bridge,A,,21.38127778,92.07119444,1.7,389.282,,1000848
N1,link,,,21.37886111,92.07019444,0.256,389.282,,1000849
N1,bridge,A,,21.37886111,92.07019444,0.8,389.538,,1000850
N1,link,,,21.37852778,92.07027778,0.146,389.538,,1000851
N1,bridge,B,,21.37852778,92.07027778,1.5,389.684,,1000852
N1,link,,,21.37722222,92.07058333,0.04,389.684,,1000853
N1,bridge,A,,21.37722222,92.07058333,1.5,389.724,,1000854
N1,link,,,21.37661111,92.07180556,0.175,389.724,,1000855
N1,bridge,C,,21.37661111,92.07180556,2.2,389.899,,1000856
N1,link,,,21.37533333,92.07275,0.148,389.899,,1000857
N1,bridge,A,,21.37533333,92.07275,1.5,390.047,,1000858
N1,link,,,21.37483333,92.07358333,0.095,390.047,,1000859
N1,bridge,A,,21.37483333,92.07358333,3,390.142,,1000860
N1,link,,,21.37433333,92.07538889,0.214,390.142,,1000861
N1,bridge,C,,21.37433333,92.07538889,2.4,390.356,,1000862
N1,link,,,21.37405556,92.07652778,0.15,390.356,,1000863
N1,bridge,A,,21.37405556,92.07652778,1.3,390.506,,1000864
N1,link,,,21.37325,92.07730556,0.089,390.506,,1000865
N1,bridge,A,,21.37325,92.07730556,1.3,390.595,,1000866
N1,link,,,21.37152778,92.07841667,0.219,390.595,,1000867
N1,bridge,C,,21.37152778,92.07841667,1.3,390.814,,1000868
N1,link,,,21.36972222,92.07966667,0.217,390.814,,1000869
N1,bridge,C,,21.36972222,92.07966667,1.3,391.031,,1000870
N1,link,,,21.36783333,92.08027778,0.224,391.031,,1000871
N1,bridge,A,,21.36783333,92.08027778,1.3,391.255,,1000872
N1,link,,,21.36758333,92.08069444,0.118,391.255,,1000873
N1,bridge,A,,21.36758333,92.08069444,1.3,391.373,,1000874
N1,link,,,21.36566667,92.08136111,0.148,391.373,,1000875
N1,bridge,A,,21.36566667,92.08136111,1.3,391.521,,1000876
N1,link,,,21.36430556,92.08144444,0.143,391.521,,1000877
N1,bridge,B,,21.36430556,92.08144444,1.3,391.664,,1000878
N1,link,,,21.36158333,92.08066667,0.333,391.664,,1000879
N1,bridge,C,,21.36158333,92.08066667,7.1,391.997,,1000880
N1,link,,,21.36141667,92.08011111,0.096,391.997,,1000881
N1,bridge,B,,21.36141667,92.08011111,1.3,392.093,,1000882
N1,link,,,21.3585,92.07908333,0.329,392.093,,1000883
N1,bridge,B,,21.3585,92.07908333,1.6,392.422,,1000884
N1,link,,,21.35738889,92.07911111,0.104,392.422,,1000885
N1,bridge,A,,21.35738889,92.07911111,2.5,392.526,,1000886
N1,link,,,21.35630556,92.07905556,0.093,392.526,,1000887
N1,bridge,A,,21.35630556,92.07905556,1.3,392.619,,1000888
N1,link,,,21.35536111,92.07919444,0.123,392.619,,1000889
N1,bridge,C,,21.35536111,92.07919444,2.2,392.742,,1000890
N1,link,,,21.35286111,92.07838889,0.296,392.742,,1000891
N1,bridge,A,,21.35286111,92.07838889,4,393.038,,1000892
N1,link,,,21.41025,92.0480552,0.726,393.038,,1000893
N1,bridge,C,,21.41025,92.0480552,21.5,393.764,,1000894
N1,link,,,21.34169444,92.079,0.543,393.764,,1000895
N1,bridge,C,,21.34169444,92.079,11.3,394.307,,1000896
N1,link,,,21.33827778,92.07869444,0.374,394.307,,1000897
N1,bridge,A,,21.33827778,92.07869444,14.1,394.681,,1000898
N1,link,,,21.33125,92.07927778,0.647,394.681,,1000899
N1,bridge,B,,21.33125,92.07927778,2.3,395.328,,1000900
N1,link,,,21.32983333,92.07883333,0.312,395.328,,1000901
N1,bridge,C,,21.32983333,92.07883333,24.1,395.64,,1000902
N1,link,,,21.32411111,92.08536111,0.956,395.64,,1000903
N1,bridge,C,,21.32411111,92.08536111,45.6,396.596,,1000904
N1,link,,,21.32061111,92.09008333,0.548,396.596,,1000905
N1,bridge,C,,21.32061111,92.09008333,5,397.144,,1000906
N1,link,,,21.318,92.09211111,0.447,397.144,,1000907
N1,bridge,D,,21.318,92.09211111,11.2,397.591,,1000908
N1,link,,,21.31755556,92.09294444,0.088,397.591,,1000909
N1,bridge,B,,21.31755556,92.09294444,1.3,397.679,,1000910
N1,link,,,21.31252778,92.09627778,0.727,397.679,,1000911
N1,bridge,C,,21.31252778,92.09627778,49.3,398.406,,1000912
N1,link,,,21.30394444,92.09675,1.046,398.406,,1000913
N1,bridge,B,,21.30394444,92.09675,2.4,399.452,,1000914
N1,link,,,21.29891667,92.09766667,0.575,399.452,,1000915
N1,bridge,C,,21.29891667,92.09766667,2.3,400.027,,1000916
N1,link,,,21.2955,92.09947222,0.433,400.027,,1000917
N1,bridge,D,,21.2955,92.09947222,61.3,400.46,,1000918
N1,link,,,21.28405556,92.10058333,1.292,400.46,,1000919
N1,bridge,A,,21.28405556,92.10058333,14.1,401.752,,1000920
N1,link,,,21.28283333,92.10069444,0.138,401.752,,1000921
N1,bridge,B,,21.28283333,92.10069444,11,401.89,,1000922
N1,link,,,21.27919444,92.10202778,0.433,401.89,,1000923
N1,bridge,A,,21.27919444,92.10202778,10.3,402.323,,1000924
N1,link,,,21.26952778,92.10675,1.172,402.323,,1000925
N1,bridge,A,,21.26952778,92.10675,14,403.495,,1000926
N1,link,,,21.26961111,92.10677778,0.014,403.495,,1000927
N1,bridge,A,,21.26961111,92.10677778,23.5,403.509,,1000928
N1,link,,,21.268,92.10872222,0.281,403.509,,1000929
N1,bridge,A,,21.268,92.10872222,23.5,403.79,,1000930
N1,link,,,21.26466667,92.1135,0.603,403.79,,1000931
N1,bridge,C,,21.26466667,92.1135,11.1,404.393,,1000932
N1,link,,,21.2645,92.11430556,0.094,404.393,,1000933
N1,bridge,C,,21.2645,92.11430556,50.6,404.487,,1000934
N1,link,,,21.26233333,92.11616667,0.287,404.487,,1000935
N1,bridge,C,,21.26233333,92.11616667,11.5,404.774,,1000936
N1,link,,,21.25638889,92.12294444,0.954,404.774,,1000937
N1,bridge,C,,21.25638889,92.12294444,6.6,405.728,,1000938
N1,link,,,21.25516667,92.12416667,0.241,405.728,,1000939
N1,bridge,A,,21.25516667,92.12416667,2.4,405.969,,1000940
N1,link,,,21.25397222,92.12644444,0.249,405.969,,1000941
N1,bridge,A,,21.25397222,92.12644444,17,406.218,,1000942
N1,link,,,21.25188889,92.12927778,0.299,406.218,,1000943
N1,bridge,A,,21.25188889,92.12927778,2.4,406.517,,1000944
N1,link,,,21.25063889,92.13083333,0.274,406.517,,1000945
N1,bridge,C,,21.25063889,92.13083333,11.1,406.791,,1000946
N1,link,,,21.24805556,92.13419444,0.448,406.791,,1000947
N1,bridge,C,,21.24805556,92.13419444,8.5,407.239,,1000948
N1,link,,,21.24519444,92.13833333,0.546,407.239,,1000949
N1,bridge,C,,21.24519444,92.13833333,2.4,407.785,,1000950
N1,link,,,21.24213889,92.1415,0.45,407.785,,1000951
N1,bridge,B,,21.24213889,92.1415,20.7,408.235,,1000952
N1,link,,,21.22613889,92.16119444,3.575,408.235,,1000953
N1,bridge,A,,21.22613889,92.16119444,2,411.81,,1000954
N1,link,,,21.22416667,92.16127778,0.198,411.81,,1000955
N1,bridge,C,,21.22416667,92.16127778,11.3,412.008,,1000956
N1,link,,,21.21661111,92.16275,0.923,412.008,,1000957
N1,bridge,B,,21.21661111,92.16275,2.2,412.931,,1000958
N1,link,,,21.21472222,92.16452778,0.304,412.931,,1000959
N1,bridge,C,,21.21472222,92.16452778,10.9,413.235,,1000960
N1,link,,,21.21433333,92.16644444,0.195,413.235,,1000961
N1,bridge,C,,21.21433333,92.16644444,2.1,413.43,,1000962
N1,link,,,21.21269444,92.16783333,0.23,413.43,,1000963
N1,bridge,A,,21.21269444,92.16783333,2,413.66,,1000964
N1,link,,,21.21036111,92.16791667,0.241,413.66,,1000965
N1,bridge,A,,21.21036111,92.16791667,1.8,413.901,,1000966
N1,link,,,21.20975,92.16841667,0.099,413.901,,1000967
N1,bridge,A,,21.20975,92.16841667,2.2,414,,1000968
N1,link,,,21.20116667,92.17044444,1.056,414,,1000969
N1,bridge,A,,21.20116667,92.17044444,6.4,415.056,,1000970
N1,link,,,21.19897222,92.17033333,0.24,415.056,,1000971
N1,bridge,A,,21.19897222,92.17033333,2.2,415.296,,1000972
N1,link,,,21.19644444,92.17063889,0.278,415.296,,1000973
N1,bridge,A,,21.19644444,92.17063889,3.1,415.574,,1000974
N1,link,,,21.19233333,92.16944444,0.483,415.574,,1000975
N1,bridge,A,,21.19233333,92.16944444,39.3,416.057,,1000976
N1,link,,,21.19066667,92.16825,0.297,416.057,,1000977
N1,bridge,A,,21.19066667,92.16825,3,416.354,,1000978
N1,link,,,21.18661111,92.16388889,0.612,416.354,,1000979
N1,bridge,B,,21.18661111,92.16388889,9.4,416.966,,1000980
N1,link,,,21.18588889,92.16102778,0.324,416.966,,1000981
N1,bridge,D,,21.18588889,92.16102778,15.4,417.29,,1000982
N1,link,,,21.17888889,92.15727778,0.941,417.29,,1000983
N1,bridge,A,,21.17888889,92.15727778,1.2,418.231,,1000984
N1,link,,,21.17413889,92.15555556,0.529,418.231,,1000985
N1,bridge,C,,21.17413889,92.15555556,3.1,418.76,,1000986
N1,link,,,21.17205556,92.15527778,0.276,418.76,,1000987
N1,bridge,B,,21.17205556,92.15527778,3.1,419.036,,1000988
N1,link,,,21.16975,92.15458333,0.242,419.036,,1000989
N1,bridge,C,,21.16975,92.15458333,48.8,419.278,,1000990
N1,link,,,21.17248281,92.15529403,0.352,419.278,,1000991
N1,bridge,A,,21.17248281,92.15529403,9.4,419.63,,1000992
N1,link,,,21.16502778,92.15230556,0.25,419.63,,1000993
N1,bridge,B,,21.16502778,92.15230556,31.1,419.88,,1000994
N1,link,,,21.16272222,92.15213889,0.213,419.88,,1000995
N1,bridge,B,,21.16272222,92.15213889,9.4,420.093,,1000996
N1,link,,,21.16255556,92.15227778,0.087,420.093,,1000997
N1,bridge,A,,21.16255556,92.15227778,3,420.18,,1000998
N1,link,,,21.16030556,92.1525,0.226,420.18,,1000999
N1,bridge,B,,21.16030556,92.1525,9.3,420.406,,1001000
N1,link,,,21.15930556,92.15258333,0.131,420.406,,1001001
N1,bridge,C,,21.15930556,92.15258333,3,420.537,,1001002
N1,link,,,21.15855556,92.15258333,0.069,420.537,,1001003
N1,bridge,A,,21.15855556,92.15258333,4.6,420.606,,1001004
N1,link,,,21.15558333,92.15266667,0.346,420.606,,1001005
N1,bridge,C,,21.15558333,92.15266667,1.25,420.952,,1001006
N1,link,,,21.15383333,92.15277778,0.204,420.952,,1001007
N1,bridge,A,,21.15383333,92.15277778,3,421.156,,1001008
N1,link,,,21.15216667,92.1535,0.202,421.156,,1001009
N1,bridge,C,,21.15216667,92.1535,3,421.358,,1001010
N1,link,,,21.14733333,92.15744444,0.723,421.358,,1001011
N1,bridge,C,,21.14733333,92.15744444,9.4,422.081,,1001012
N1,link,,,21.2152778,92.1649722,0.366,422.081,,1001013
N1,bridge,C,,21.2152778,92.1649722,15.2,422.447,,1001014
N1,link,,,21.14155556,92.15988889,0.337,422.447,,1001015
N1,bridge,C,,21.14155556,92.15988889,58,422.784,,1001016
N1,link,,,21.13813889,92.16488889,0.658,422.784,,1001017
N1,bridge,B,,21.13813889,92.16488889,3.3,423.442,,1001018
N1,link,,,21.13780556,92.16708333,0.228,423.442,,1001019
N1,bridge,C,,21.13780556,92.16708333,15.4,423.67,,1001020
N1,link,,,21.13761111,92.16822222,0.134,423.67,,1001021
N1,bridge,A,,21.13761111,92.16822222,3.3,423.804,,1001022
N1,link,,,21.13727778,92.17063889,0.271,423.804,,1001023
N1,bridge,A,,21.13727778,92.17063889,3.3,424.075,,1001024
N1,link,,,21.13711111,92.17272222,0.196,424.075,,1001025
N1,bridge,A,,21.13711111,92.17272222,1.2,424.271,,1001026
N1,link,,,21.13694444,92.17372222,0.124,424.271,,1001027
N1,bridge,C,,21.13694444,92.17372222,32,424.395,,1001028
N1,link,,,21.1965552,92.1708604,0.182,424.395,,1001029
N1,bridge,D,,21.1965552,92.1708604,12.3,424.577,,1001030
N1,link,,,21.13544444,92.17708333,0.206,424.577,,1001031
N1,bridge,C,,21.13544444,92.17708333,1.2,424.783,,1001032
N1,link,,,21.05016667,92.18075,0.484,424.783,,1001033
N1,bridge,B,,21.05016667,92.18075,15.2,425.267,,1001034
N1,link,,,21.16638889,92.18227778,0.188,425.267,,1001035
N1,bridge,A,,21.16638889,92.18227778,4.8,425.455,,1001036
N1,link,,,21.13213889,92.18455556,0.26,425.455,,1001037
N1,bridge,C,,21.13213889,92.18455556,1.3,425.715,,1001038
N1,link,,,21.131,92.18569444,0.167,425.715,,1001039
N1,bridge,A,,21.131,92.18569444,3.3,425.882,,1001040
N1,link,,,21.12677778,92.19027778,0.673,425.882,,1001041
N1,bridge,B,,21.12677778,92.19027778,4.7,426.555,,1001042
N1,link,,,21.12422222,92.19186111,0.326,426.555,,1001043
N1,bridge,C,,21.12422222,92.19186111,1.2,426.881,,1001044
N1,link,,,21.12419444,92.19188889,0.034,426.881,,1001045
N1,bridge,B,,21.12419444,92.19188889,7.9,426.915,,1001046
N1,link,,,21.12313889,92.19252778,0.126,426.915,,1001047
N1,bridge,A,,21.12313889,92.19252778,1.2,427.041,,1001048
N1,link,,,21.12213889,92.19316667,0.113,427.041,,1001049
N1,bridge,A,,21.12213889,92.19316667,1.2,427.154,,1001050
N1,link,,,21.12141667,92.19355556,0.077,427.154,,1001051
N1,bridge,B,,21.12141667,92.19355556,1.2,427.231,,1001052
N1,link,,,21.11905556,92.196,0.391,427.231,,1001053
N1,bridge,A,,21.11905556,92.196,6.4,427.622,,1001054
N1,link,,,21.11755556,92.19655556,0.182,427.622,,1001055
N1,bridge,A,,21.11755556,92.19655556,3.35,427.804,,1001056
N1,link,,,21.11669444,92.19686111,0.114,427.804,,1001057
N1,bridge,C,,21.11669444,92.19686111,13,427.918,,1001058
N1,link,,,21.11619444,92.19694444,0.051,427.918,,1001059
N1,bridge,A,,21.11619444,92.19694444,3.2,427.969,,1001060
N1,link,,,21.11580556,92.197,0.126,427.969,,1001061
N1,bridge,C,,21.11580556,92.197,73.3,428.095,,1001062
N1,link,,,21.11175,92.20075,0.483,428.095,,1001063
N1,bridge,A,,21.11175,92.20075,3.4,428.578,,1001064
N1,link,,,21.11011111,92.20322222,0.312,428.578,,1001065
N1,bridge,A,,21.11011111,92.20322222,2.8,428.89,,1001066
N1,link,,,21.10894444,92.20455556,0.191,428.89,,1001067
N1,bridge,B,,21.10894444,92.20455556,12.8,429.081,,1001068
N1,link,,,21.10633333,92.20702778,0.41,429.081,,1001069
N1,bridge,A,,21.10633333,92.20702778,1.2,429.491,,1001070
N1,link,,,21.10533333,92.20741667,0.124,429.491,,1001071
N1,bridge,A,,21.10533333,92.20741667,1.2,429.615,,1001072
N1,link,,,21.10447222,92.2075,0.104,429.615,,1001073
N1,bridge,A,,21.10447222,92.2075,1.2,429.719,,1001074
N1,link,,,21.10261111,92.20777778,0.193,429.719,,1001075
N1,bridge,A,,21.10261111,92.20777778,2.8,429.912,,1001076
N1,link,,,21.10130556,92.20794444,0.16,429.912,,1001077
N1,bridge,A,,21.10130556,92.20794444,2.8,430.072,,1001078
N1,link,,,21.09958333,92.20916667,0.215,430.072,,1001079
N1,bridge,A,,21.09958333,92.20916667,1.2,430.287,,1001080
N1,link,,,21.09727778,92.21061111,0.295,430.287,,1001081
N1,bridge,C,,21.09727778,92.21061111,1.2,430.582,,1001082
N1,link,,,21.09402778,92.21177778,0.396,430.582,,1001083
N1,bridge,A,,21.09402778,92.21177778,34.2,430.978,,1001084
N1,link,,,21.09236111,92.21227778,0.189,430.978,,1001085
N1,bridge,A,,21.09236111,92.21227778,3,431.167,,1001086
N1,link,,,21.09022222,92.21297222,0.231,431.167,,1001087
N1,bridge,A,,21.09022222,92.21297222,1.2,431.398,,1001088
N1,link,,,21.08652778,92.21505556,0.479,431.398,,1001089
N1,bridge,A,,21.08652778,92.21505556,2.7,431.877,,1001090
N1,link,,,21.08613889,92.21530556,0.069,431.877,,1001091
N1,bridge,A,,21.08613889,92.21530556,2.7,431.946,,1001092
N1,link,,,21.08391667,92.21627778,0.244,431.946,,1001093
N1,bridge,A,,21.08391667,92.21627778,4.2,432.19,,1001094
N1,link,,,21.082,92.21675,0.221,432.19,,1001095
N1,bridge,A,,21.082,92.21675,2.7,432.411,,1001096
N1,link,,,21.07980556,92.21713889,0.209,432.411,,1001097
N1,bridge,A,,21.07980556,92.21713889,1.2,432.62,,1001098
N1,link,,,21.07844444,92.21883333,0.245,432.62,,1001099
N1,bridge,A,,21.07844444,92.21883333,2.8,432.865,,1001100
N1,link,,,21.07788889,92.21902778,0.059,432.865,,1001101
N1,bridge,A,,21.07788889,92.21902778,1.2,432.924,,1001102
N1,link,,,21.07655556,92.221,0.254,432.924,,1001103
N1,bridge,B,,21.07655556,92.221,14,433.178,,1001104
N1,link,,,21.07458333,92.22208333,0.263,433.178,,1001105
N1,bridge,A,,21.07458333,92.22208333,1.2,433.441,,1001106
N1,link,,,21.07277778,92.22316667,0.224,433.441,,1001107
N1,bridge,A,,21.07277778,92.22316667,1,433.665,,1001108
N1,link,,,21.07186111,92.22419444,0.161,433.665,,1001109
N1,bridge,A,,21.07186111,92.22419444,1,433.826,,1001110
N1,link,,,21.06927778,92.22461111,0.298,433.826,,1001111
N1,bridge,A,,21.06927778,92.22461111,3,434.124,,1001112
N1,link,,,21.06691667,92.22466667,0.246,434.124,,1001113
N1,bridge,C,,21.06691667,92.22466667,6.1,434.37,,1001114
N1,link,,,21.06516667,92.22458333,0.203,434.37,,1001115
N1,bridge,A,,21.06516667,92.22458333,5.8,434.573,,1001116
N1,link,,,21.06269444,92.22569444,0.258,434.573,,1001117
N1,bridge,A,,21.06269444,92.22569444,1.3,434.831,,1001118
N1,link,,,21.06211111,92.2265,0.182,434.831,,1001119
N1,bridge,B,,21.06211111,92.2265,5.8,435.013,,1001120
N1,link,,,21.06953633,92.22456877,0.207,435.013,,1001121
N1,bridge,C,,21.06953633,92.22456877,7.5,435.22,,1001122
N1,link,,,21.05505556,92.22655556,0.528,435.22,,1001123
N1,bridge,A,,21.05505556,92.22655556,1.2,435.748,,1001124
N1,link,,,21.05125,92.23013889,0.64,435.748,,1001125
N1,bridge,B,,21.05125,92.23013889,30.9,436.388,,1001126
N1,link,,,21.05144444,92.2325,0.212,436.388,,1001127
N1,bridge,C,,21.05144444,92.2325,1.2,436.6,,1001128
N1,link,,,21.05088889,92.23333333,0.189,436.6,,1001129
N1,bridge,B,,21.05088889,92.23333333,9.4,436.789,,1001130
N1,link,,,21.1165,92.1969163,0.274,436.789,,1001131
N1,bridge,C,,21.1165,92.1969163,11.8,437.063,,1001132
N1,link,,,21.04458333,92.23580556,0.421,437.063,,1001133
N1,bridge,C,,21.04458333,92.23580556,2.8,437.484,,1001134
N1,link,,,21.04041667,92.23733333,0.477,437.484,,1001135
N1,bridge,C,,21.04041667,92.23733333,1.2,437.961,,1001136
N1,link,,,21.03588889,92.23980556,0.545,437.961,,1001137
N1,bridge,C,,21.03588889,92.23980556,31.7,438.506,,1001138
N1,link,,,21.03202778,92.24127778,0.501,438.506,,1001139
N1,bridge,C,,21.03202778,92.24127778,1.2,439.007,,1001140
N1,link,,,21.03008333,92.24111111,0.228,439.007,,1001141
N1,bridge,C,,21.03008333,92.24111111,1.2,439.235,,1001142
N1,link,,,21.02622222,92.24183333,0.344,439.235,,1001143
N1,bridge,A,,21.02622222,92.24183333,6.2,439.579,,1001144
N1,link,,,21.097333,92.2106111,0.449,439.579,,1001145
N1,bridge,C,,21.097333,92.2106111,32.1,440.028,,1001146
N1,link,,,21.01694444,92.24397222,0.696,440.028,,1001147
N1,bridge,A,,21.01694444,92.24397222,4.4,440.724,,1001148
N1,link,,,21.01513889,92.24527778,0.253,440.724,,1001149
N1,bridge,A,,21.01513889,92.24527778,2.9,440.977,,1001150
N1,link,,,21.01,92.24927778,0.689,440.977,,1001151
N1,bridge,A,,21.01,92.24927778,2.8,441.666,,1001152
N1,link,,,21.00833333,92.25102778,0.308,441.666,,1001153
N1,bridge,A,,21.00833333,92.25102778,2.8,441.974,,1001154
N1,link,,,21.00675,92.25194444,0.187,441.974,,1001155
N1,bridge,A,,21.00675,92.25194444,1.9,442.161,,1001156
N1,link,,,21.0728327,92.2232216,0.863,442.161,,1001157
N1,bridge,C,,21.0728327,92.2232216,45.6,443.024,,1001158
N1,link,,,20.99433333,92.25461111,0.54,443.024,,1001159
N1,bridge,B,,20.99433333,92.25461111,2.8,443.564,,1001160
N1,link,,,21.0650556,92.2245271,0.751,443.564,,1001161
N1,bridge,C,,21.0650556,92.2245271,12.5,444.315,,1001162
N1,link,,,20.97752778,92.25066667,1.163,444.315,,1001163
N1,bridge,C,,20.97752778,92.25066667,29.9,445.478,,1001164
N1,link,,,20.96961111,92.24863889,0.957,445.478,,1001165
N1,bridge,C,,20.96961111,92.24863889,1.2,446.435,,1001166
N1,link,,,21.0407497,92.2374997,0.275,446.435,,1001167
N1,bridge,A,,21.0407497,92.2374997,36.6,446.71,,1001168
N1,link,,,20.96491667,92.25147222,0.374,446.71,,1001169
N1,bridge,A,,20.96491667,92.25147222,2.8,447.084,,1001170
N1,link,,,20.96238889,92.25291667,0.317,447.084,,1001171
N1,bridge,B,,20.96238889,92.25291667,30.4,447.401,,1001172
N1,link,,,20.95822222,92.25430556,0.492,447.401,,1001173
N1,bridge,A,,20.95822222,92.25430556,1.2,447.893,,1001174
N1,link,,,20.95686111,92.25480556,0.161,447.893,,1001175
N1,bridge,B,,20.95686111,92.25480556,8.8,448.054,,1001176
N1,link,,,20.95302778,92.25652778,0.337,448.054,,1001177
N1,bridge,A,,20.95302778,92.25652778,1.2,448.391,,1001178
N1,link,,,20.95330556,92.25633333,0.09,448.391,,1001179
N1,bridge,A,,20.95330556,92.25633333,1.2,448.481,,1001180
N1,link,,,20.95302778,92.2565,0.1,448.481,,1001181
N1,bridge,A,,20.95302778,92.2565,1.2,448.581,,1001182
N1,link,,,20.94952778,92.25788889,0.345,448.581,,1001183
N1,bridge,A,,20.94952778,92.25788889,9.2,448.926,,1001184
N1,link,,,21.0226104,92.2420552,0.175,448.926,,1001185
N1,bridge,C,,21.0226104,92.2420552,41.75,449.101,,1001186
N1,link,,,20.94588889,92.26013889,0.338,449.101,,1001187
N1,bridge,A,,20.94588889,92.26013889,1.2,449.439,,1001188
N1,link,,,21.0169993,92.2440274,0.261,449.439,,1001189
N1,bridge,A,,21.0169993,92.2440274,7.5,449.7,,1001190
N1,link,,,20.93738889,92.26244444,0.746,449.7,,1001191
N1,bridge,C,,20.93738889,92.26244444,37.2,450.446,,1001192
N1,link,,,20.93519444,92.26280556,0.153,450.446,,1001193
N1,bridge,A,,20.93519444,92.26280556,1.5,450.599,,1001194
N1,link,,,20.93488889,92.26305556,0.16,450.599,,1001195
N1,bridge,A,,20.93488889,92.26305556,2.7,450.759,,1001196
N1,link,,,20.93305556,92.26352778,0.184,450.759,,1001197
N1,bridge,A,,20.93305556,92.26352778,1.2,450.943,,1001198
N1,link,,,20.92961111,92.264,0.385,450.943,,1001199
N1,bridge,C,,20.92961111,92.264,38.6,451.328,,1001200
N1,link,,,20.92388889,92.26002778,0.656,451.328,,1001201
N1,bridge,B,,20.92388889,92.26002778,51,451.984,,1001202
N1,link,,,20.91966667,92.26844444,0.577,451.984,,1001203
N1,bridge,B,,20.91966667,92.26844444,13.5,452.561,,1001204
N1,link,,,20.91919444,92.26869444,0.063,452.561,,1001205
N1,bridge,B,,20.91919444,92.26869444,13.5,452.624,,1001206
N1,link,,,20.91769444,92.26938889,0.169,452.624,,1001207
N1,bridge,A,,20.91769444,92.26938889,2.7,452.793,,1001208
N1,link,,,20.91555556,92.27066667,0.257,452.793,,1001209
N1,bridge,C,,20.91555556,92.27066667,34.8,453.05,,1001210
N1,link,,,20.91336111,92.27208333,0.322,453.05,,1001211
N1,bridge,D,,20.91336111,92.27208333,2.7,453.372,,1001212
N1,link,,,20.9778049,92.25075,0.578,453.372,,1001213
N1,bridge,C,,20.9778049,92.25075,37.6,453.95,,1001214
N1,link,,,20.90686111,92.27661111,0.269,453.95,,1001215
N1,bridge,A,,20.90686111,92.27661111,1.2,454.219,,1001216
N1,link,,,20.91799614,92.26910089,0.111,454.219,,1001217
N1,bridge,A,,20.91799614,92.26910089,6,454.33,,1001218
N1,link,,,20.9167065,92.26985714,0.168,454.33,,1001219
N1,bridge,C,,20.9167065,92.26985714,6,454.498,,1001220
N1,link,,,20.90313889,92.27886111,0.175,454.498,,1001221
N1,bridge,B,,20.90313889,92.27886111,1.2,454.673,,1001222
N1,link,,,20.90258333,92.27936111,0.096,454.673,,1001223
N1,bridge,A,,20.90258333,92.27936111,2.8,454.769,,1001224
N1,link,,,20.90038889,92.28055556,0.293,454.769,,1001225
N1,bridge,B,,20.90038889,92.28055556,34.3,455.062,,1001226
N1,link,,,20.89961111,92.2815,0.144,455.062,,1001227
N1,bridge,A,,20.89961111,92.2815,1.3,455.206,,1001228
N1,link,,,20.9104285,92.2741396,0.16,455.206,,1001229
N1,bridge,A,,20.9104285,92.2741396,29.3,455.366,,1001230
N1,link,,,20.89797222,92.28333333,0.081,455.366,,1001231
N1,bridge,A,,20.89797222,92.28333333,10.6,455.447,,1001232
N1,link,,,20.89786111,92.28391667,0.049,455.447,,1001233
N1,bridge,A,,20.89786111,92.28391667,10.6,455.496,,1001234
N1,link,,,20.89747222,92.28527778,0.192,455.496,,1001235
N1,bridge,A,,20.89747222,92.28527778,30,455.688,,1001236
N1,link,,,20.89722222,92.28638889,0.077,455.688,,1001237
N1,bridge,A,,20.89722222,92.28638889,2.8,455.765,,1001238
N1,link,,,20.89522222,92.28786111,0.21,455.765,,1001239
N1,bridge,A,,20.89522222,92.28786111,2.8,455.975,,1001240
N1,link,,,20.89477778,92.28819444,0.089,455.975,,1001241
N1,bridge,A,,20.89477778,92.28819444,2.8,456.064,,1001242
N1,link,,,20.89355556,92.28925,0.1,456.064,,1001243
N1,bridge,C,,20.89355556,92.28925,17.5,456.164,,1001244
N1,link,,,20.89236111,92.28958333,0.123,456.164,,1001245
N1,bridge,C,,20.89236111,92.28958333,8.3,456.287,,1001246
N1,link,,,20.90320277,92.27904466,0.072,456.287,,1001247
N1,bridge,A,,20.90320277,92.27904466,6.1,456.359,,1001248
N1,link,,,20.89322222,92.29116667,0.19,456.359,,1001249
N1,bridge,B,,20.89322222,92.29116667,23,456.549,,1001250
N1,link,,,20.88958333,92.29863889,0.816,456.549,,1001251
N1,bridge,B,,20.88958333,92.29863889,15.1,457.365,,1001252
N1,link,,,20.88594444,92.29927778,0.386,457.365,,1001253
N1,bridge,A,,20.88594444,92.29927778,9,457.751,,1001254
N1,link,,,20.9482774,92.2589167,0.462,457.751,,1001255
N1,bridge,A,,20.9482774,92.2589167,9,458.213,,1001256
N1,link,,,20.9436941,92.2603056,0.586,458.213,,1001257
N1,bridge,C,,20.9436941,92.2603056,37.3,458.799,,1001258
N1,link,,,20.86894444,92.29822222,0.882,458.799,,1001259
N1,bridge,A,,20.86894444,92.29822222,1.5,459.681,,1001260
N1,link,,,20.86727778,90.29838889,0.185,459.681,,1001261
N1,bridge,C,,20.86727778,90.29838889,1.5,459.866,,1001262
N1,link,,,20.934333,92.26325,0.247,459.866,,1001263
N1,bridge,C,,20.934333,92.26325,35.9,460.113,,1001264
N1,link,,,20.8629167,92.298083,2.141,460.113,,1001265
N1,sourcesink,,,20.8629167,92.298083,0.1,462.254,,1001266
