road,model_type,condition,name,lat,lon,length,chainage,road name2,id
N104,sourcesink,,Meet with Z1441& Z1405 at Sonapur.,22.8257493,91.1014444,0.1,49.63,,1001532
N105,sourcesink,,"Starts of road from N1,Dhaka teknaf road at Madanpur.",23.6904163,90.5466108,0.1,0,,1001533
N105,link,,link_771,23.69066667,90.54675,0.024,0,,1001534
N105,bridge,C,MODONPUR,23.69066667,90.54675,12.8,0.024,,1001535
N105,link,,link_772,23.6904163,90.546583,0.076,0.024,,1001536
N105,intersection,,,23.6904163,90.546583,0.1,0.1,N1,1000020
N105,link,,link_773,23.69855556,90.55152778,1,0.1,,1001537
N105,bridge,A,MODONPUR COLLEGE,23.69855556,90.55152778,6.25,1.1,,1001538
N105,link,,link_774,23.70730556,90.56077778,1.213,1.1,,1001539
N105,bridge,A,LALADI CULVERT,23.70730556,90.56077778,6.1,2.313,,1001540
N105,link,,link_775,23.71616667,90.57011111,1.456,2.313,,1001541
N105,bridge,A,KHAJLA PUR,23.71616667,90.57011111,6,3.769,,1001542
N105,link,,link_776,23.72769444,90.58344444,1.872,3.769,,1001543
N105,bridge,A,KAZI PARA,23.72769444,90.58344444,6.1,5.641,,1001544
N105,link,,link_777,23.731,90.58727778,0.537,5.641,,1001545
N105,bridge,A,BOSTROL CULVERT,23.731,90.58727778,6,6.178,,1001546
N105,link,,link_778,23.84563889,90.54002778,10.407,6.178,,1001547
N105,bridge,A,BRAAMAN,23.84563889,90.54002778,10.4,16.585,,1001548
N105,link,,link_779,23.83513889,90.53994444,0.206,16.585,,1001549
N105,bridge,A,BRAMMAN KALY,23.83513889,90.53994444,6.2,16.791,,1001550
N105,link,,link_780,23.83938889,90.53616667,0.599,16.791,,1001551
N105,bridge,A,SHIMOLIA,23.83938889,90.53616667,6,17.39,,1001552
N105,link,,link_781,23.84927778,90.52697222,1.456,17.39,,1001553
N105,bridge,A,MAZIPARA,23.84927778,90.52697222,4.6,18.846,,1001554
N105,link,,link_782,23.86019444,90.51797222,1.528,18.846,,1001555
N105,bridge,A,CHAPRA,23.86019444,90.51797222,4.5,20.374,,1001556
N105,link,,link_783,23.86225,90.51680556,0.251,20.374,,1001557
N105,bridge,A,CHAPRY,23.86225,90.51680556,4.5,20.625,,1001558
N105,link,,link_784,23.868,90.51216667,0.815,20.625,,1001559
N105,bridge,A,POLKHAN,23.868,90.51216667,4.5,21.44,,1001560
N105,link,,link_785,23.86925,90.51027778,0.234,21.44,,1001561
N105,bridge,A,POLKHAN,23.86925,90.51027778,6.2,21.674,,1001562
N105,link,,link_786,23.87144444,90.50680556,0.43,21.674,,1001563
N105,bridge,A,GULLEN,23.87144444,90.50680556,4.6,22.104,,1001564
N105,link,,link_787,23.87955556,90.50244444,1.06,22.104,,1001565
N105,bridge,A,GOLLAR,23.87955556,90.50244444,6,23.164,,1001566
N105,link,,link_788,23.8855,90.48480556,0.828,23.164,,1001567
N105,bridge,A,KEAFON,23.8855,90.48480556,4.6,23.992,,1001568
N105,link,,link_789,23.88597222,90.49244444,0.569,23.992,,1001569
N105,bridge,A,MADANPUR,23.88597222,90.49244444,6,24.561,,1001570
N105,link,,link_790,23.899,90.48152778,2.136,24.561,,1001571
N105,bridge,A,ULAKOLA,23.899,90.48152778,209,26.697,,1001572
N105,link,,link_791,23.90283333,90.48025,0.443,26.697,,1001573
N105,bridge,A,PATARTEK,23.90283333,90.48025,4.5,27.14,,1001574
N105,link,,link_792,23.90697222,90.47880556,0.485,27.14,,1001575
N105,bridge,A,SHAMARSINGH,23.90697222,90.47880556,4.5,27.625,,1001576
N105,link,,link_793,23.91163889,90.47344444,0.76,27.625,,1001577
N105,bridge,A,SHAMARSINGH,23.91163889,90.47344444,4.5,28.385,,1001578
N105,link,,link_794,23.91375,90.47066667,0.366,28.385,,1001579
N105,bridge,A,MADANPUR,23.91375,90.47066667,4.5,28.751,,1001580
N105,link,,link_795,23.88589115,90.49277569,0.365,28.751,,1001581
N105,bridge,A,Ulukhola Bridge,23.88589115,90.49277569,174.75,29.116,,1001582
N105,link,,link_796,23.92141667,90.46458333,0.752,29.116,,1001583
N105,bridge,A,NARAYAN ROLI,23.92141667,90.46458333,5,29.868,,1001584
N105,link,,link_797,23.92402778,90.45916667,0.622,29.868,,1001585
N105,bridge,A,NARAYAN ROLI,23.92402778,90.45916667,5,30.49,,1001586
N105,link,,link_798,23.93083333,90.45169444,1.122,30.49,,1001587
N105,bridge,A,SHAMMUDDA,23.93083333,90.45169444,4.5,31.612,,1001588
N105,link,,link_799,23.93269444,90.44913889,0.329,31.612,,1001589
N105,bridge,A,SHAMMUDDA,23.93269444,90.44913889,1,31.941,,1001590
N105,link,,link_800,23.93402778,90.44730556,0.237,31.941,,1001591
N105,bridge,A,SAMUDAA,23.93402778,90.44730556,3,32.178,,1001592
N105,link,,link_801,23.93633333,90.44405556,0.416,32.178,,1001593
N105,bridge,A,SHAMUDDA,23.93633333,90.44405556,3.4,32.594,,1001594
N105,link,,link_802,23.94958333,90.41483333,2.164,32.594,,1001595
N105,bridge,A,DIRAJGRAM,23.94958333,90.41483333,5,34.758,,1001596
N105,link,,link_803,23.94922222,90.41411111,0.076,34.758,,1001597
N105,bridge,A,DIRAJSHRAM,23.94922222,90.41411111,5,34.834,,1001598
N105,link,,link_804,23.95075,90.41063889,0.37,34.834,,1001599
N105,bridge,A,DIRASURAM,23.95075,90.41063889,13,35.204,,1001600
N105,link,,link_805,23.95219444,90.40388889,0.617,35.204,,1001601
N105,bridge,A,BASURA,23.95219444,90.40388889,3,35.821,,1001602
N105,link,,link_806,23.95622222,90.40127778,0.7,35.821,,1001603
N105,bridge,A,BASURA,23.95622222,90.40127778,4.5,36.521,,1001604
N105,link,,link_807,23.97013889,90.39727778,1.599,36.521,,1001605
N105,bridge,A,JUGITALA,23.97013889,90.39727778,7,38.12,,1001606
N105,link,,link_808,23.97358333,90.39402778,0.533,38.12,,1001607
N105,bridge,A,MOGORKHAL,23.97358333,90.39402778,6,38.653,,1001608
N105,link,,link_809,23.97613889,90.39002778,0.437,38.653,,1001609
N105,bridge,A,MOGORKHAL,23.97613889,90.39002778,3,39.09,,1001610
N105,link,,link_810,23.97608333,90.3875,0.282,39.09,,1001611
N105,bridge,A,MONGLEKHAN,23.97608333,90.3875,3,39.372,,1001612
N105,link,,link_811,23.97727778,90.38441667,0.344,39.372,,1001613
N105,bridge,A,MADANPUR,23.97727778,90.38441667,3,39.716,,1001614
N105,link,,link_812,23.97747222,90.37830556,0.622,39.716,,1001615
N105,bridge,A,BOGRA,23.97747222,90.37830556,3,40.338,,1001616
N105,link,,link_813,23.97744444,90.37538889,0.297,40.338,,1001617
N105,bridge,A,BOGRA-2,23.97744444,90.37538889,3,40.635,,1001618
N105,link,,link_814,23.97802778,90.37161111,0.401,40.635,,1001619
N105,bridge,A,BOGRA-3 BOX CULVERT,23.97802778,90.37161111,3,41.036,,1001620
N105,link,,link_815,23.98269444,90.36705556,0.694,41.036,,1001621
N105,bridge,A,NOWZAR,23.98269444,90.36705556,3,41.73,,1001622
N105,link,,link_816,23.98633333,90.36288889,0.588,41.73,,1001623
N105,bridge,A,NOWZAR-2,23.98633333,90.36288889,3,42.318,,1001624
N105,link,,link_817,23.9895274,90.3582222,6.552,42.318,,1001625
N105,sourcesink,,"B.Bridge 83 km,Tangail 60 km / End of Road  Intersection at N4 at Joydebpur.",23.9895274,90.3582222,0.1,48.87,,1001626
N2,sourcesink,,Road Start from N1 at Katchpur,23.7060833,90.5215271,0.1,0,,1001627
N2,intersection,,,23.7060833,90.5215271,0.1,0.1,N1,1000006
N2,link,,link_820,23.7182771,90.5156944,1.411,0.1,,1001629
N2,bridge,C,Jatramura Bridge,23.7182771,90.5156944,36.7,1.511,,1001630
N2,link,,link_821,23.785333,90.5685549,9.953,1.511,,1001631
N2,intersection,,,23.785333,90.5685549,0.1,11.464,N1,1001632
N2,link,,link_822,23.7853886,90.5691104,0.018,11.464,,1001633
N2,bridge,C,Gola kandail Bridge.,23.7853886,90.5691104,19,11.482,,1001634
N2,link,,link_823,23.78919444,90.57422222,0.698,11.482,,1001635
N2,bridge,A,SHAWGHAT BOX CULVERT,23.78919444,90.57422222,3.9,12.18,,1001636
N2,link,,link_824,23.79761111,90.58080556,1.186,12.18,,1001637
N2,bridge,B,ADURI BOX CULVERT,23.79761111,90.58080556,4.9,13.366,,1001638
N2,link,,link_825,23.804,90.587,0.967,13.366,,1001639
N2,bridge,B,ADURI BOX CULVERT,23.804,90.587,3.5,14.333,,1001640
N2,link,,link_826,23.81405556,90.59461111,1.344,14.333,,1001641
N2,bridge,A,BANTI BOX CULVERT,23.81405556,90.59461111,3.4,15.677,,1001642
N2,link,,link_827,23.8240271,90.6041389,0.513,15.677,,1001643
N2,bridge,C,Banti Bridge,23.8240271,90.6041389,72.15,16.19,,1001644
N2,link,,link_828,23.82413889,90.60405556,0.948,16.19,,1001645
N2,bridge,C,PATCHRUKHI CULVERT,23.82413889,90.60405556,3.1,17.138,,1001646
N2,link,,link_829,23.82955556,90.60922222,0.828,17.138,,1001647
N2,bridge,A,PUTCHRUCLAI CULVERT,23.82955556,90.60922222,4.5,17.966,,1001648
N2,link,,link_830,23.83619444,90.61580556,0.978,17.966,,1001649
N2,bridge,B,SON PARA,23.83619444,90.61580556,8.3,18.944,,1001650
N2,link,,link_831,23.84197222,90.62247222,0.951,18.944,,1001651
N2,bridge,A,FURINGDIA BOX CULVERT,23.84197222,90.62247222,8.3,19.895,,1001652
N2,link,,link_832,23.84691667,90.62722222,0.619,19.895,,1001653
N2,bridge,A,PURINDA BAZAR BOX CULVERT,23.84691667,90.62722222,4,20.514,,1001654
N2,link,,link_833,23.84969444,90.63155556,0.654,20.514,,1001655
N2,bridge,A,PURINDHA BOX CULVERT,23.84969444,90.63155556,8,21.168,,1001656
N2,link,,link_834,23.85530556,90.63866667,0.976,21.168,,1001657
N2,bridge,B,SHAT GRAM BOX CULVERT,23.85530556,90.63866667,4,22.144,,1001658
N2,link,,link_835,23.85516667,90.65227778,1.412,22.144,,1001659
N2,bridge,A,BAGBARI BOX CULVERT,23.85516667,90.65227778,4,23.556,,1001660
N2,link,,link_836,23.85488889,90.65869444,0.644,23.556,,1001661
N2,bridge,A,RAINADI BOX CULVERT,23.85488889,90.65869444,4,24.2,,1001662
N2,link,,link_837,23.85444444,90.66347222,0.508,24.2,,1001663
N2,bridge,A,KANDA PARA BOX CULVERT,23.85444444,90.66347222,4,24.708,,1001664
N2,link,,link_838,23.85391667,90.66730556,0.399,24.708,,1001665
N2,bridge,A,NAWPARA BOX CULVERT,23.85391667,90.66730556,2,25.107,,1001666
N2,link,,link_839,23.87805556,90.66661111,3.335,25.107,,1001667
N2,bridge,A,KURIRPARA BOX CULVERT,23.87805556,90.66661111,2.5,28.442,,1001668
N2,link,,link_840,23.88213889,90.66658333,0.501,28.442,,1001669
N2,bridge,A,CHAITABOR BOX CULVERT,23.88213889,90.66658333,2.5,28.943,,1001670
N2,link,,link_841,23.8943052,90.6717771,1.571,28.943,,1001671
N2,bridge,A,Panchdona Bridge,23.8943052,90.6717771,31.72,30.514,,1001672
N2,link,,link_842,23.89430556,90.67188889,0.512,30.514,,1001673
N2,bridge,B,BOLTIRISH KANE CULVERT,23.89430556,90.67188889,3,31.026,,1001674
N2,link,,link_843,23.89511111,90.67425,0.253,31.026,,1001675
N2,bridge,C,SHIKANDI BOX CULVERT,23.89511111,90.67425,2.5,31.279,,1001676
N2,link,,link_844,23.90486111,90.68511111,1.69,31.279,,1001677
N2,bridge,A,UTTAR BAYANDA CULVERT,23.90486111,90.68511111,3.6,32.969,,1001678
N2,link,,link_845,23.91302778,90.68930556,2.236,32.969,,1001679
N2,bridge,A,BAGDI BOX CULVERT,23.91302778,90.68930556,12.7,35.205,,1001680
N2,link,,link_846,23.91836111,90.69394444,0.36,35.205,,1001681
N2,bridge,A,BAGDI - 2 CULVERT,23.91836111,90.69394444,3,35.565,,1001682
N2,link,,link_847,23.9307216,90.7045833,0.923,35.565,,1001683
N2,bridge,A,Basail Bridge,23.9307216,90.7045833,27.4,36.488,,1001684
N2,link,,link_848,23.93433333,90.70766667,0.534,36.488,,1001685
N2,bridge,B,VALARAGAR CULVERT,23.93433333,90.70766667,1.5,37.022,,1001686
N2,link,,link_849,23.93072222,90.70463889,0.588,37.022,,1001687
N2,bridge,C,BALANAGAR BRIDGE,23.93072222,90.70463889,69.5,37.61,,1001688
N2,link,,link_850,23.94272222,90.70991667,0.405,37.61,,1001689
N2,bridge,A,KARAR CHAR CULVERT,23.94272222,90.70991667,3,38.015,,1001690
N2,link,,link_851,23.93916667,90.71,0.333,38.015,,1001691
N2,bridge,A,KARAR CHAR CULVERT (2),23.93916667,90.71,12.6,38.348,,1001692
N2,link,,link_852,23.95280556,90.71483333,0.893,38.348,,1001693
N2,bridge,A,NAGOR BARI CULVERT,23.95280556,90.71483333,5.5,39.241,,1001694
N2,link,,link_853,23.95552778,90.71627778,0.348,39.241,,1001695
N2,bridge,A,PATUAR PAR CULVERT,23.95552778,90.71627778,3.4,39.589,,1001696
N2,link,,link_854,23.95983333,90.71863889,0.525,39.589,,1001697
N2,bridge,A,BARAITULA BUSTANT CULVERT,23.95983333,90.71863889,3,40.114,,1001698
N2,link,,link_855,23.96552778,90.72180556,0.45,40.114,,1001699
N2,bridge,B,SAYED NAGAR CULVERT,23.96552778,90.72180556,3.5,40.564,,1001700
N2,link,,link_856,23.96580556,90.72180556,0.255,40.564,,1001701
N2,bridge,A,SAYEA NAGAR (2) CULVERT,23.96580556,90.72180556,3,40.819,,1001702
N2,link,,link_857,23.97,90.72447222,0.556,40.819,,1001703
N2,bridge,A,SAYED NAGOR CULVERT,23.97,90.72447222,1.8,41.375,,1001704
N2,link,,link_858,23.97238889,90.72658333,0.359,41.375,,1001705
N2,bridge,B,SAYED NAGOR CULVERT,23.97238889,90.72658333,14.1,41.734,,1001706
N2,link,,link_859,23.97533333,90.72913889,0.419,41.734,,1001707
N2,bridge,B,SAYED NAGOR CULVERT,23.97533333,90.72913889,8.3,42.153,,1001708
N2,link,,link_860,23.97786111,90.73141667,0.357,42.153,,1001709
N2,bridge,A,ITAKHOLA CULVERT,23.97786111,90.73141667,2,42.51,,1001710
N2,link,,link_861,23.98038889,90.73480556,0.488,42.51,,1001711
N2,bridge,A,ITAKHOLO CULVERT,23.98038889,90.73480556,12.6,42.998,,1001712
N2,link,,link_862,23.98180556,90.73955556,0.525,42.998,,1001713
N2,bridge,A,SHASPUR CULVERT,23.98180556,90.73955556,2.5,43.523,,1001714
N2,link,,link_863,23.98547222,90.74586111,0.751,43.523,,1001715
N2,bridge,A,GASIRDIA CULVERT,23.98547222,90.74586111,4,44.274,,1001716
N2,link,,link_864,23.92161111,90.69677778,0.877,44.274,,1001717
N2,bridge,A,GASHIRDIA BOX CULVERT,23.92161111,90.69677778,4.1,45.151,,1001718
N2,link,,link_865,23.98802778,90.74736111,0.78,45.151,,1001719
N2,bridge,B,SIMBI RCC GIRDER,23.98802778,90.74736111,105.15,45.931,,1001720
N2,link,,link_866,23.99561111,90.76261111,0.399,45.931,,1001721
N2,bridge,A,KHARAMARA BOX CULVERT,23.99561111,90.76261111,10.3,46.33,,1001722
N2,link,,link_867,23.99366667,90.75902778,0.181,46.33,,1001723
N2,bridge,A,KUNDAR PARA (1) BOX CULVERT,23.99366667,90.75902778,3.9,46.511,,1001724
N2,link,,link_868,23.99747222,90.76611111,0.254,46.511,,1001725
N2,bridge,A,KUNDARPARA (2) BOX CULVERT,23.99747222,90.76611111,2,46.765,,1001726
N2,link,,link_869,24.00025,90.77147222,0.619,46.765,,1001727
N2,bridge,A,HAZI BAGAN CULVERT,24.00025,90.77147222,9.6,47.384,,1001728
N2,link,,link_870,23.99638889,90.76405556,0.88,47.384,,1001729
N2,bridge,A,SHARIPULAIA BOX CULVERT,23.99638889,90.76405556,9.5,48.264,,1001730
N2,link,,link_871,24.007,90.78930556,1.071,48.264,,1001731
N2,bridge,A,SHRISTIGAR BOX CULVERT,24.007,90.78930556,9.55,49.335,,1001732
N2,link,,link_872,24.00891667,90.79252778,0.42,49.335,,1001733
N2,bridge,A,HAGIBAGAN BOX CULVERT,24.00891667,90.79252778,3,49.755,,1001734
N2,link,,link_873,24.01677778,90.80444444,1.485,49.755,,1001735
N2,bridge,A,CHITAMNI BOX CULVERT,24.01677778,90.80444444,5.4,51.24,,1001736
N2,link,,link_874,24.02044444,90.81013889,0.736,51.24,,1001737
N2,bridge,A,CHAITANUE BOX CULVERT,24.02044444,90.81013889,11,51.976,,1001738
N2,link,,link_875,24.02627778,90.81925,1.113,51.976,,1001739
N2,bridge,A,KAMARTEK BOX CULVERT,24.02627778,90.81925,7.3,53.089,,1001740
N2,link,,link_876,24.02880556,90.82308333,0.502,53.089,,1001741
N2,bridge,A,GABTALI BOX CULVERT,24.02880556,90.82308333,7.25,53.591,,1001742
N2,link,,link_877,24.03266667,90.82955556,0.763,53.591,,1001743
N2,bridge,A,MARJAL BOX CULVERT,24.03266667,90.82955556,3.5,54.354,,1001744
N2,link,,link_878,24.03652778,90.83569444,0.763,54.354,,1001745
N2,bridge,A,MARGAL BOX CULVERT,24.03652778,90.83569444,4,55.117,,1001746
N2,link,,link_879,24.03858333,90.83913889,0.43,55.117,,1001747
N2,bridge,A,BARMANERTEK BOX CULVERT,24.03858333,90.83913889,4,55.547,,1001748
N2,link,,link_880,24.040083,90.8429163,0.42,55.547,,1001749
N2,bridge,A,Bitimargal Bridge,24.040083,90.8429163,18.9,55.967,,1001750
N2,link,,link_881,24.0415,90.84858333,0.592,55.967,,1001751
N2,bridge,A,BITIMARGAL BOX CULVERT,24.0415,90.84858333,3.5,56.559,,1001752
N2,link,,link_882,24.04186111,90.85025,0.163,56.559,,1001753
N2,bridge,A,SHIMELTALA BOX CULVERT,24.04186111,90.85025,3.5,56.722,,1001754
N2,link,,link_883,24.04258333,90.85366667,0.389,56.722,,1001755
N2,bridge,B,CHARABAG BOX CULVERT,24.04258333,90.85366667,3.5,57.111,,1001756
N2,link,,link_884,24.0469163,90.8621389,0.924,57.111,,1001757
N2,bridge,C,Bridge Over Arial,24.0469163,90.8621389,241.61,58.035,,1001758
N2,link,,link_885,24.0469163,90.8621389,0.077,58.035,,1001759
N2,bridge,C,Bridge Over Arial,24.0469163,90.8621389,141.61,58.112,,1001760
N2,link,,link_886,24.0484163,90.8641111,0.257,58.112,,1001761
N2,bridge,B,Shibpur Bridge,24.0484163,90.8641111,40.6,58.369,,1001762
N2,link,,link_887,24.04961111,90.86561111,0.205,58.369,,1001763
N2,bridge,A,BARAICHA CULVERT,24.04961111,90.86561111,4,58.574,,1001764
N2,link,,link_888,24.0514722,90.874166,0.936,58.574,,1001765
N2,bridge,A,Khamachor Bridge,24.0514722,90.874166,40.5,59.51,,1001766
N2,link,,link_889,24.05147222,90.87880556,0.472,59.51,,1001767
N2,bridge,A,CURMARA CULVERT,24.05147222,90.87880556,7.3,59.982,,1001768
N2,link,,link_890,24.05183333,90.88613889,0.744,59.982,,1001769
N2,bridge,A,DARIKANDI CULVERT,24.05183333,90.88613889,7.3,60.726,,1001770
N2,link,,link_891,24.0529167,90.8988608,1.31,60.726,,1001771
N2,bridge,A,Noya Kandi Bridge,24.0529167,90.8988608,13.65,62.036,,1001772
N2,link,,link_892,24.0533056,90.9035556,0.479,62.036,,1001773
N2,bridge,A,Patila Dua Bridge,24.0533056,90.9035556,13.1,62.515,,1001774
N2,link,,link_893,24.05433333,90.91661111,1.321,62.515,,1001775
N2,bridge,A,NARAYERPUR CULVERT,24.05433333,90.91661111,4,63.836,,1001776
N2,link,,link_894,24.0545,90.9184716,0.497,63.836,,1001777
N2,bridge,A,Narayanpur Bridge,24.0545,90.9184716,,64.333,,1001778
N2,link,,link_895,24.05608333,90.93961111,1.864,64.333,,1001779
N2,bridge,A,MUNDABAD BOX CULVERT,24.05608333,90.93961111,3.6,66.197,,1001780
N2,link,,link_896,24.0565833,90.9459163,0.649,66.197,,1001781
N2,bridge,A,Mahmudabad Bridge,24.0565833,90.9459163,15.85,66.846,,1001782
N2,link,,link_897,24.05680556,90.94894444,0.305,66.846,,1001783
N2,bridge,A,MANDABUS -3 BOX CULVERT,24.05680556,90.94894444,4,67.151,,1001784
N2,link,,link_898,24.05702778,90.95594444,0.719,67.151,,1001785
N2,bridge,B,mundubus 5 boxculvert,24.05702778,90.95594444,7.3,67.87,,1001786
N2,link,,link_899,24.05697222,90.9535,0.55,67.87,,1001787
N2,bridge,C,OLD BRAMMAPULRA,24.05697222,90.9535,428.91,68.42,,1001788
N2,link,,link_900,24.05683333,90.96902778,0.792,68.42,,1001789
N2,bridge,A,JAKANNATHPUR,24.05683333,90.96902778,4,69.212,,1001790
N2,link,,link_901,25.05680556,90.96958333,0.067,69.212,,1001791
N2,bridge,B,RASHOMPUR,25.05680556,90.96958333,6.4,69.279,,1001792
N2,link,,link_902,24.05675,90.96980556,0.006,69.279,,1001793
N2,bridge,A,laxmipur brige,24.05675,90.96980556,25.5,69.285,,1001794
N2,link,,link_903,24.05669444,90.97088889,0.131,69.285,,1001795
N2,bridge,A,LAXMEPUR CULVERT,24.05669444,90.97088889,4,69.416,,1001796
N2,link,,link_904,24.05630556,90.97455556,0.35,69.416,,1001797
N2,bridge,C,KOMOLPUR CULVERT (1),24.05630556,90.97455556,6,69.766,,1001798
N2,link,,link_905,24.05625,90.97522222,0.089,69.766,,1001799
N2,bridge,A,KAMOLAPUR CULVERT,24.05625,90.97522222,6,69.855,,1001800
N2,link,,link_906,24.05088889,90.99008333,1.748,69.855,,1001801
N2,bridge,A,NEAR BHAIRAB SLAB CULVERT,24.05088889,90.99008333,14,71.603,,1001802
N2,link,,link_907,24.04891667,90.99169444,0.231,71.603,,1001803
N2,bridge,A,BHAIRAB BRIDGE,24.04891667,90.99169444,1194.5,71.834,,1001804
N2,link,,link_908,24.03886111,91.00247222,1.595,71.834,,1001805
N2,bridge,A,BHAIROB SIDE CULVERT,24.03886111,91.00247222,3,73.429,,1001806
N2,link,,link_909,24.03902778,91.00236111,0.01,73.429,,1001807
N2,bridge,A,BHAIRAB END SIDE CULVERT,24.03902778,91.00236111,3,73.439,,1001808
N2,link,,link_910,24.03775,91.00683333,0.501,73.439,,1001809
N2,bridge,B,SONARAMPUR,24.03775,91.00683333,3.1,73.94,,1001810
N2,link,,link_911,24.03738889,91.00708333,0.042,73.94,,1001811
N2,bridge,A,SONARAMPUR,24.03738889,91.00708333,3.35,73.982,,1001812
N2,link,,link_912,24.03588889,91.01330556,0.66,73.982,,1001813
N2,bridge,A,SONAROMPUR,24.03588889,91.01330556,6.1,74.642,,1001814
N2,link,,link_913,24.03627778,91.01588889,0.273,74.642,,1001815
N2,bridge,C,SONARAMPUR CULVERT,24.03627778,91.01588889,3.1,74.915,,1001816
N2,link,,link_914,24.03677778,91.01858333,0.257,74.915,,1001817
N2,bridge,C,SUNARAMPUR CULVERT,24.03677778,91.01858333,3.15,75.172,,1001818
N2,link,,link_915,24.03791667,90.02427778,0.606,75.172,,1001819
N2,bridge,D,SUNARAMPUR BRIGE,24.03791667,90.02427778,79.75,75.778,,1001820
N2,link,,link_916,24.03877778,91.02833333,0.425,75.778,,1001821
N2,bridge,A,SUNSRAMPUR CULVERT,24.03877778,91.02833333,3.15,76.203,,1001822
N2,link,,link_917,24.04019444,91.03566667,0.766,76.203,,1001823
N2,bridge,A,SOHAGPUR 1,24.04019444,91.03566667,6.1,76.969,,1001824
N2,link,,link_918,24.04066667,91.03861111,0.27,76.969,,1001825
N2,bridge,A,SOHAGPUR 2,24.04066667,91.03861111,12.5,77.239,,1001826
N2,link,,link_919,24.04252778,91.04875,1.093,77.239,,1001827
N2,bridge,A,KAMORA,24.04252778,91.04875,12.3,78.332,,1001828
N2,link,,link_920,24.04375,91.05825,0.998,78.332,,1001829
N2,bridge,A,KHARIALA 2,24.04375,91.05825,3.1,79.33,,1001830
N2,link,,link_921,24.04438889,91.06430556,0.598,79.33,,1001831
N2,bridge,A,KHARIALA -1 BOX CULVERT,24.04438889,91.06430556,12.57,79.928,,1001832
N2,link,,link_922,24.04477778,91.06755556,0.022,79.928,,1001833
N2,bridge,A,DOLOPARA CULVERT,24.04477778,91.06755556,3,79.95,,1001834
N2,link,,link_923,24.04561111,91.0745,1.054,79.95,,1001835
N2,bridge,A,BATHTOLA-2 BOX CULVERT,24.04561111,91.0745,9.5,81.004,,1001836
N2,link,,link_924,24.04613889,91.0785,0.409,81.004,,1001837
N2,bridge,A,BETHTOLA BOX CULVERT,24.04613889,91.0785,6.1,81.413,,1001838
N2,link,,link_925,24.04794444,91.09391667,1.578,81.413,,1001839
N2,bridge,B,MALIHATA BOX CULVERT,24.04794444,91.09391667,4.5,82.991,,1001840
N2,link,,link_926,24.04858333,91.09838889,0.479,82.991,,1001841
N2,bridge,A,MALIHATA BOX CULVERT,24.04858333,91.09838889,9.3,83.47,,1001842
N2,link,,link_927,24.04963889,91.10763889,0.949,83.47,,1001843
N2,bridge,A,KUTTAPARCA CULVERT,24.04963889,91.10763889,3.6,84.419,,1001844
N2,link,,link_928,24.0508333,91.1144444,1.404,84.419,,1001845
N2,intersection,,,24.0508333,91.1144444,0.1,85.823,N1,1001846
N2,link,,link_929,24.0508333,91.1144444,0.541,85.823,,1001847
N2,bridge,C,Kuttu para Bridge,24.0508333,91.1144444,22.96,86.364,,1001848
N2,link,,link_930,24.05697222,91.12836111,1.001,86.364,,1001849
N2,bridge,A,GURAICHARI,24.05697222,91.12836111,3,87.365,,1001850
N2,link,,link_931,24.0571667,91.1285271,0.977,87.365,,1001851
N2,bridge,C,Khalkata Bridge,24.0571667,91.1285271,22.95,88.342,,1001852
N2,link,,link_932,24.055,91.14516667,0.758,88.342,,1001853
N2,bridge,A,ISLAMABAD BRIGE,24.055,91.14516667,23,89.1,,1001854
N2,link,,link_933,24.0549722,91.1451941,0.54,89.1,,1001855
N2,bridge,C,Bari vara Bridge,24.0549722,91.1451941,43.88,89.64,,1001856
N2,link,,link_934,24.05325,91.15916667,0.912,89.64,,1001857
N2,bridge,B,BARIUSE BOX CULVERT,24.05325,91.15916667,4.1,90.552,,1001858
N2,link,,link_935,24.0541944,91.1508333,0.694,90.552,,1001859
N2,bridge,C,Shabaj Pur Bridge,24.0541944,91.1508333,42.65,91.246,,1001860
N2,link,,link_936,24.05144444,91.17086111,0.51,91.246,,1001861
N2,bridge,A,BARURA BOX CULVERT,24.05144444,91.17086111,12,91.756,,1001862
N2,link,,link_937,24.05141667,91.17091667,0.012,91.756,,1001863
N2,bridge,A,SHAHA BAZAR BOX CULVERT,24.05141667,91.17091667,10.45,91.768,,1001864
N2,link,,link_938,24.04622222,91.17725,0.905,91.768,,1001865
N2,bridge,C,SHAHA BAZAR RCC GIDER BRIDGE,24.04622222,91.17725,203.75,92.673,,1001866
N2,link,,link_939,24.0444163,91.1772493,0.626,92.673,,1001867
N2,bridge,A,Chatol Bridge,24.0444163,91.1772493,26.95,93.299,,1001868
N2,link,,link_940,24.04286111,91.19,0.985,93.299,,1001869
N2,bridge,C,RAZABAZAR BOX CULVERT,24.04286111,91.19,4,94.284,,1001870
N2,link,,link_941,24.04308333,91.19963889,1.001,94.284,,1001871
N2,bridge,A,BOE SHASY BOX CULVERT,24.04308333,91.19963889,10.4,95.285,,1001872
N2,link,,link_942,24.04302778,91.20452778,0.489,95.285,,1001873
N2,bridge,A,DABISOR BOX CULVERT,24.04302778,91.20452778,10.4,95.774,,1001874
N2,link,,link_943,24.0429997,91.2045,0.418,95.774,,1001875
N2,bridge,C,Rampur Bridge,24.0429997,91.2045,64.61,96.192,,1001876
N2,link,,link_944,24.0429997,91.2045,0.661,96.192,,1001877
