road,type,condition,name,lat,lon,length
N2,Box Culvert,A,TAJPUR BOX CULVERT,24.2532222222222,91.3742499999999,3.3
N2,Box Culvert,A,BAKHARNAGAR BOX CULVERT,24.2559722222222,91.3764444444444,3.3
N2,Box Culvert,A,CHARA BOX CULVERT,24.2586111111111,91.3781666666666,1.5
N2,Box Culvert,A,CHARA BOX CULVERT,24.2610277777777,91.3795555555555,4.3
N2,Box Culvert,A,CHARA BOX CULVERT,24.2620555555555,91.3800555555555,3.0
N2,Box Culvert,B,GORIPUR BOX CULVERT,24.2656388888888,91.3821666666666,4.2
N2,Box Culvert,B,GORIPUR BOX CULVERT,24.2675,91.3830833333333,2.6
N2,Box Culvert,A,OLIPUR BOX CULVERT,24.2710833333333,91.3847777777777,2.0
N2,Box Culvert,A,LEVEL CROSING BOX CULVERT,24.271,91.3923611111111,4.3
N2,Box Culvert,A,OLIPUR BOX CULVERT,24.2714444444444,91.3933611111111,1.7
N2,Box Culvert,A,SHARALDI BOX CULVERT,24.2723055555555,91.3948611111111,2.0
N2,PC Girder Bridge,A,SHUTAN BAZAR,24.2761194444444,91.4038916666666,82.8
N2,PC Girder Bridge,A,Shutan Bazar Bridge,24.2721938,91.3949441,83.3
N2,Box Culvert,A,SATANKONADI BRIDGE,24.2784166666666,91.4078611111111,2.6
N2,Box Culvert,A,SATANKANADI,24.2792499999999,91.4091666666666,2.6
N2,Box Culvert,A,NURPUR,24.2804166666666,91.41125,2.5
N2,Box Culvert,A,NURPUR CULVERT,24.2820277777777,91.4182777777777,2.6
N2,Box Culvert,A,N ASHUTPUR,24.2819166666666,91.4236666666666,4.2
N2,Box Culvert,A,BORCLAR CULVERT,24.2800555555555,91.4361388888888,12.5
N2,Box Culvert,A,BORCHAR,24.2759166666666,91.4445277777777,2.6
N2,Box Culvert,A,TALUGARAR,24.2723611111111,91.4479166666666,2.6
N2,Box Culvert,A,BISHOROAH BOX CULVERT,24.2690555555555,91.4510833333333,2.6
N2,Box Culvert,A,BISHOROAD CULVERT,24.2663888888888,91.4547222222222,2.1
N2,Box Culvert,A,WORLD ROAD CULVERT,24.2665555555555,91.4596666666666,2.1
N2,Box Culvert,A,BIRMACHAR CULVERT,24.2668611111111,91.4646666666666,2.1
N2,Box Culvert,A,BIRAM CHAR BOX CULVERT,24.2671111111111,91.4708055555555,1.6
N2,Box Culvert,A,SHAIS TAGONG CULVEERT,24.2671944444444,91.4745833333333,1.6
N2,Truss with RCC Slab,A,SAYESTAGONJ BRIDGE,24.2701111111111,91.4785,216.15
N2,Truss with RCC Slab,C,Shaistaganj Bridge,24.2676938,91.4768882,217.25
N2,RCC Bridge,A,Addipasha Bridge,24.2788063459787,91.4859254584218,27.0
N2,RCC Bridge,A,ADDIPASHA R C C BRIDGE,24.2800277777777,91.4880277777777,27.0
N2,Box Culvert,C,BASHUINA BOX CULVERT,24.2861388888888,91.4980833333333,12.6
N2,Box Culvert,C,BASHINA BOX CULVERT,24.2873055555555,91.5003611111111,2.0
N2,Box Culvert,A,BAINA BOX CULVERT,24.2906666666666,91.5056666666666,2.0
N2,Box Culvert,A,JOYPUR BOX CULVERT,24.2979166666666,91.5112222222222,1.5
N2,Box Culvert,A,MIRPUR BOX CULVERT,24.3004166666666,91.512,17.2
N2,Box Culvert,A,MIRPUR BOX CULVERT,24.30275,91.5133055555555,1.9
N2,Box Culvert,A,RUPSANKAR BOX CULVERT,24.3055,91.5169444444444,2.0
N2,Box Culvert,A,KHAMAR GOAN BOX CULVERT,24.3076111111111,91.5183055555555,1.5
N2,Box Culvert,A,CHARGUY BOX CULVEFRT,24.313,91.5225,6.3
N2,Box Culvert,A,DOWLOTPUR BOX CULVERT,24.3178055555555,91.5276666666666,8.0
N2,PC Girder Bridge,A,DOWLOTPUR PC BRIDGE,24.3225277777777,91.5301944444444,41.0
N2,PC Girder Bridge,A,Dowlatpur Bridge,24.3183604,91.5276382,41.0
N2,Box Culvert,A,TOLAMPUR BOX CULVERT,24.3269999999999,91.5323611111111,8.0
N2,Box Culvert,A,ISLAMPUR,24.1669444444444,91.5335555555555,6.4
N2,Box Culvert,A,JANJJALIA,24.3368611111111,91.53375,1.3
N2,Box Culvert,A,JANJJALIA,24.33775,91.5334722222222,1.3
N2,Box Culvert,A,JANNJALIA,24.3403611111111,91.5343611111111,4.2
N2,Box Culvert,A,KABIR PUR,24.3429166666666,91.5348611111111,10.6
N2,Box Culvert,A,ISLAMABAD,24.3458611111111,91.5351388888888,3.0
N2,Box Culvert,A,KABIR PUR CULVERT,24.3486111111111,91.5358055555555,2.5
N2,PC Girder Bridge,B,Chalta Bazar Bridge,24.3535,91.5379441,58.5
N2,PC Girder Bridge,B,CHALTA BAZAR BRIDGE,24.3535833333333,91.5380833333333,59.2
N2,Box Culvert,A,CHALTA BOX CULVERT,24.3551388888888,91.53975,3.0
N2,Box Culvert,A,CHALTA BAZAR BOX CULVERT,24.3630555555555,91.5422777777777,3.0
N2,PC Girder Bridge,A,MOKKADI,24.368,91.5445833333333,15.8
N2,PC Girder Bridge,A,Mokkadi Bridge,24.3658315268722,91.5434295729075,15.85
N2,Box Culvert,A,ADITPUR,24.3732222222222,91.5471666666666,19.0
N2,Box Culvert,A,MOSHIDOLONG,24.3780277777777,91.5495,3.0
N2,RCC Girder Bridge,A,MOGLIE,24.382,91.5515277777777,13.6
N2,RCC Girder Bridge,B,Moglie Bridge,24.3819716,91.5513889,13.7
N2,Box Culvert,A,DOVEREL,24.3901111111111,91.5571111111111,2.6
N2,Box Culvert,A,SHOURATUL,24.2096944444444,91.5587777777777,7.9
N2,Box Culvert,A,HASANABAD BOX CULVERT,24.3958333333333,91.5608888888888,5.2
N2,Box Culvert,A,HASANABAD,24.3975,91.5620833333333,5.4
N2,Box Culvert,A,MONDUL KAFON,24.3998611111111,91.5636388888888,3.0
N2,Box Culvert,A,PUTI JURRI,24.4034722222222,91.5645,2.0
N2,PC Girder Bridge,A,Putajuri Bridge,24.4034167,91.5644444,19.5
N2,PC Girder Bridge,A,PUTA JURI PC GIRDER BRIDGE,24.4061388888888,91.5650277777777,19.5
N2,Box Culvert,C,PUTA JURI BOX CULVERT,24.4076944444444,91.565,1.5
N2,Box Culvert,A,PUTA JURI SCHOOL,24.4100277777777,91.5650833333333,2.6
N2,Box Culvert,A,KAZI MADAM,24.4168611111111,91.5661666666666,5.0
N2,Box Culvert,A,RASURAT BOX CULVERT 2,24.41775,91.5665555555555,6.2
N2,Box Culvert,A,RAJSURAT BOX CULVERT,24.4194722222222,91.5670555555555,10.6
N2,Box Culvert,A,SHUKCHAR,24.42075,91.5673333333333,4.0
N2,Box Culvert,A,SHUKCHAR,24.4221111111111,91.5676388888888,2.0
N2,Box Culvert,A,SHUKCHAR,24.4242638888888,91.5680555555555,3.8
N2,RCC Girder Bridge,A,Shuk Ghar Bridge,24.4234977390625,91.5678518695312,37.0
N2,RCC Girder Bridge,B,SHUK GHAR RCC GRIDER,24.4261666666666,91.5682777777777,37.1
N2,Box Culvert,A,SUCK CHAR BOX CULVERT,24.4275277777777,91.5683611111111,1.5
N2,Box Culvert,A,COLTANPUR BOX CULVERT,24.4290277777777,91.5679166666666,1.5
N2,Box Culvert,A,COLYANPUR BOX CULVERT,24.4308888888888,91.5683333333333,1.5
N2,Box Culvert,A,SHAMREPUR BOX CULVERT,24.4339444444444,91.5686666666666,5.3
N2,Box Culvert,A,BROCHAR BOX CULVERT,24.4388333333333,91.5691944444444,6.2
N2,RCC Girder Bridge,A,BARO CLAR BRIDGE,24.4396388888888,91.56925,14.8
N2,RCC Girder Bridge,A,Boro Char Bridge,24.4387774,91.5692216,14.8
N2,Box Culvert,A,BARO CHAR BOX CULVERT,24.44225,91.5698055555555,3.0
N2,PC Girder Bridge,B,Rokonpur Bridge,24.4449997,91.5705549,19.5
N2,RCC Girder Bridge,B,ROKAM PUR RCC GIDER BRIDGE,24.4451111111111,91.5705555555555,19.5
N2,Box Culvert,A,ROKAMPUR BOX CULVERT,24.4461944444444,91.5709722222222,2.0
N2,Box Culvert,A,RAKONPUR BOX CULVERT,24.4477222222222,91.5713611111111,4.3
N2,Box Culvert,B,BURIMA BOX CULVERT,24.4526111111111,91.5721388888888,4.5
N2,Box Culvert,A,BURIMA BOX CULVERT,24.4531666666666,91.5721944444444,4.5
N2,Box Culvert,C,BARIMA BOX CULVERT,24.4551388888888,91.5724444444444,4.5
N2,Box Culvert,A,VORGOU BOX CULVERT,24.4568333333333,91.5725833333333,2.06
N2,Box Culvert,A,VORGOU BOX CULVERT,24.4591666666666,91.5726388888888,6.12
N2,Box Culvert,A,VORGOU BOX CULVERT,24.4606666666666,91.5728611111111,3.5
N2,Box Culvert,A,BOROKADI BOX CULVERT,24.4636666666666,91.5734166666666,7.4
N2,Box Culvert,A,BOROKANSI BOX CULVERT,24.4644166666666,91.5735,3.5
N2,PC Girder Bridge,B,Paniunda Bridge,24.4645,91.573416,51.5
N2,PC Girder Bridge,A,PANIDUNDA PCGIRD BRIDGE,24.4693055555555,91.5736944444444,51.8
N2,PC Girder Bridge,A,PANIUNDAPC GIRDIR,24.4731944444444,91.5743333333333,21.3
N2,PC Girder Bridge,B,Paniunda Bridge,24.4732216,91.5743049,21.5
N2,Box Culvert,A,KORAGU BOX CULVERT,24.4755277777777,91.5753888888888,6.2
N2,Box Culvert,A,KURAGU BOX CULVERT,24.4798888888888,91.5761944444444,5.1
N2,Box Culvert,A,KURGGUB BOX CULVERT,24.4821388888888,91.5770833333333,2.0
N2,Box Culvert,A,SATAIHUL,24.4845,91.57775,1.5
N2,Box Culvert,A,SATAIHULL,24.4854166666666,91.5779444444444,2.6
N2,Box Culvert,A,SATAISUL,24.4864444444444,91.5782777777777,2.0
N2,Box Culvert,A,SATAIHUL BOX CULVERT,24.4870277777777,91.5786944444444,1.6
N2,Box Culvert,A,SATAIHUL,24.4878611111111,91.5787222222222,1.0
N2,Box Culvert,A,SATHAIL CULVERT,24.4892777777777,91.57925,1.5
N2,PC Girder Bridge,A,SATHAIT BRIGE,24.4913055555555,91.5800833333333,24.0
N2,PC Girder Bridge,B,Sathail Bridge,24.4913886,91.5799716,24.0
N2,Box Culvert,A,SATHIHAL B CULVERT,24.4928611111111,91.5804166666666,6.5
N2,Box Culvert,A,SATHAI HAT CULVERT,24.4934444444444,91.5805555555555,2.0
N2,Box Culvert,A,SATHAIHAL - 4 CULVERT,24.4940277777777,91.5806944444444,2.0
N2,Box Culvert,A,SATAIHUL,24.4945277777777,91.5809166666666,2.0
N2,Box Culvert,A,SATAIHUL BOX CULVERT,24.4951944444444,91.5809444444444,2.0
N2,Box Culvert,A,SATAIHAL BOX CULVERT,24.4963055555555,91.5809444444444,2.6
N2,Box Culvert,A,MARAURA,24.4972222222222,91.5814999999999,2.5
N2,Box Culvert,A,MURAURA BOX CULVERT,24.498,91.5826388888888,6.3
N2,Box Culvert,A,MURAURA CULVERT,24.4983333333333,91.5829166666666,2.6
N2,Box Culvert,A,MARAURA CULVERT,24.4986111111111,91.5830277777777,2.6
N2,Box Culvert,A,MURAURA CULVERT,24.49975,91.5834166666666,2.6
N2,Box Culvert,A,DEWPARA CUVERT,24.5021944444444,91.5840555555555,2.0
N2,Box Culvert,A,DEWPARA CULVERT,24.5055277777777,91.5848611111111,7.6
N2,Box Culvert,A,DEWPARA,24.5063055555555,91.5851666666666,2.0
N2,Box Culvert,A,DEWPARA BOX CULVERT,24.5063888888888,91.5851666666666,2.0
N2,Box Culvert,A,GARIPUR,24.5086944444444,91.5852222222222,6.3
N2,Box Culvert,B,MALAR BATAR,24.5117777777777,91.5854166666666,7.5
N2,Box Culvert,A,KANDIGOAN,24.5159444444444,91.5868888888888,9.6
N2,Box Culvert,A,KANDIGOAN,24.5194722222222,91.5891666666666,3.0
N2,RCC Girder Bridge,C,KANDIGOAN BRIDGE,24.5212222222222,91.5897222222222,14.0
N2,RCC Girder Bridge,B,Kandigoan Bridge,24.5184747068085,91.5884815834042,14.0
N2,Box Culvert,A,AUGON BOX CULVERT,24.5235,91.5904166666666,4.0
N2,Box Culvert,A,ANGOAN BOX CULVERT,24.5252777777777,91.5919722222222,1.0
N2,Box Culvert,A,ANGOOM BOX CUL,24.5270277777777,91.5936388888888,1.0
N2,Box Culvert,A,DEVPARA BOXCULVERT,24.5279166666666,91.5955,2.5
N2,Box Culvert,A,DEVPARA BAZAR BOX CULVERT,24.5314166666666,91.5967222222222,4.3
N2,Box Culvert,A,NORTH VEVPUR,24.5333333333333,91.59825,1.8
N2,Box Culvert,A,NORT DEVPARA 3 CULVERT,24.5347222222222,91.5993055555555,3.2
N2,Box Culvert,A,NORTH DEVPARA 2 CULVER,24.5356111111111,91.6001388888888,1.5
N2,Box Culvert,A,NORTH DEVPARA,24.5363333333333,91.6007777777777,5.2
N2,Box Culvert,A,NOLSUZA 2 CULVERT,24.5372777777777,91.6015833333333,2.0
N2,Box Culvert,A,NALSUZA,24.5386666666666,91.6031111111111,1.5
N2,Box Culvert,A,SODORPUR NOTUNBAZAR,24.54,91.6038333333333,1.5
N2,Box Culvert,A,DHAKA SHAISTAGANG HALIGAN,24.5416666666666,91.6045833333333,1.5
N2,Box Culvert,A,SHADUGHAT,24.543,91.6046944444444,6.4
N2,Box Culvert,A,SHADARGHAT 1,24.5443611111111,91.6051111111111,7.0
N2,PC Girder Bridge,A,Kurorpur Bridge,24.5477774,91.6054722,43.0
N2,PC Girder Bridge,C,KUROR PUR BRIDGE,24.5480277777777,91.6055555555555,44.3
N2,PC Girder Bridge,A,Bizrapar Bridge,24.5483984198555,91.6055338144404,140.0
N2,PC Girder Bridge,A,BISRAPAR BRIDGE,24.5514444444444,91.6056388888888,140.0
N2,Box Culvert,A,VHARDEV CULVERT,24.5566944444444,91.6040555555555,1.5
N2,Box Culvert,A,DHAKA KHATENPASS BRIDGE,24.5587777777777,91.6034722222222,1.5
N2,Box Culvert,A,BANAODAB GUPLAR BRIDGE,24.5628611111111,91.60275,2.0
N2,PC Girder Bridge,A,Dhaka Katpass Bridge,24.5661667,91.6028333,22.0
N2,PC Girder Bridge,A,DHAKA KATPASS BRIDGE,24.5662222222222,91.6029166666666,22.0
N2,RCC Girder Bridge,B,Ratunpur -3 Bridge,22.5707493,91.6028333,14.0
N2,RCC Girder Bridge,A,RATUM PUR (3),24.5708055555555,91.6029444444444,14.0
N2,Box Culvert,A,RATUM PUR (2),24.5756666666666,91.6009166666666,2.0
N2,RCC Girder Bridge,A,Rustompur Bridge,24.5805827,91.597833,35.0
N2,RCC Girder Bridge,A,RUSTOM PUR RCC GIRDER BRIDGE,24.5805555555555,91.5983388888888,35.5
N2,Box Culvert,A,batapur,24.5826388888888,91.5990555555555,3.0
N2,RCC Girder Bridge,A,BATA PUR,24.5848333333333,91.5996944444444,34.9
N2,RCC Girder Bridge,A,Batapur Bridge,24.5848052,91.5996663,35.0
N2,Box Culvert,A,anukandi,24.5874444444444,91.6006388888888,2.0
N2,Box Culvert,A,ANUKANDI,24.5896388888888,91.6014166666666,6.03
N2,Box Culvert,A,AUSKANDI,24.5928611111111,91.6024444444444,2.0
N2,Box Culvert,A,AUSKANDI BOX CULVERT,24.59525,91.6048888888888,1.5
N2,Box Culvert,A,USUAL NAGER,24.5957777777777,91.6086388888888,1.5
N2,Box Culvert,A,USUF NAGAR,24.5961111111111,91.6115277777777,6.2
N2,PC Girder Bridge,A,Minazpur Bridge,24.6011944,91.6156111,73.0
N2,Box Culvert,A,MIRAZPUR,24.6039166666666,91.6176666666666,3.0
N2,Box Culvert,A,MIRAZPUR 1,24.6048333333333,91.6185833333333,3.0
N2,Box Culvert,B,LALALPUR BOX CULVERT,24.6070277777777,91.6216388888888,7.2
N2,Box Culvert,A,JALALPUR,24.6113055555555,91.6278055555555,2.0
N2,Box Culvert,A,SYADPUR,24.6111666666666,91.6277499999999,7.2
N2,Box Culvert,A,SOYECDPUR,24.6123055555555,91.6294444444444,4.0
N2,PC Girder Bridge,A,Umarpur Bridge,24.6133333333333,91.6348888888889,60.4
N2,PC Girder Bridge,B,Umarpur Bridge,24.6134167,91.6312493,60.4
N2,RCC Girder Bridge,A,Chaar Nopul Bridge,24.6128889,91.644333,15.0
N2,RCC Girder Bridge,A,Chaar Nopul,24.6128611111111,91.64425,15.0
N2,Box Culvert,A,PATUA ADARSHAW BOX CULVERT,24.6142777777777,91.6513333333333,9.3
N2,PC Girder Bridge,B,Aminnagar Bridge,24.6168333333333,91.6603333333333,30.0
N2,PC Girder Bridge,A,Aminnagar Bridge,24.6169438,91.66,30.0
N2,PC Girder Bridge,A,GRAM SHERPUR BRIDGE,24.6239444444444,91.6704166666666,16.7
N2,RCC Girder Bridge,A,Gram Sherpur Bridge,24.6238604,91.6702771,16.75
N2,Box Culvert,A,SHERPWR BOX CULVERT,24.6251388888888,91.6739166666666,4.0
N2,Truss with RCC Slab,C,SHER PUR,24.6294166666666,91.6791944444444,282.35
N2,Truss with RCC Slab,D,Sherpur Bridge,24.6293604,91.6791382,282.35
N2,Truss with RCC Slab,D,Shadipur Bridge,24.6415227408637,91.6903787815061,159.85
N2,Truss with RCC Slab,C,SHALIPUR BRIDGE,24.6423333333333,91.6908888888888,160.7
N2,PC Girder Bridge,A,KATEN BRIDGE,24.6489722222222,91.6984722222222,25.4
N2,PC Girder Bridge,A,Katen Bridge,24.6432219,91.6919997,25.5
N2,Box Culvert,A,BAGUMPUR,24.6572222222222,91.7080583333333,2.0
N2,PC Girder Bridge,C,Firozpur Bridge,24.6634444,91.7116389,62.5
N2,PC Girder Bridge,A,FIRUSPUR PC GIDER BRIDGE,24.6635277777777,91.7115,63.2
N2,RCC Girder Bridge,A,ONISH MILL,24.6713888888888,91.7154166666666,22.0
N2,RCC Girder Bridge,A,Onish Mill Bridge,24.6712216,91.7153611,22.0
N2,Box Culvert,A,FASTAM BOX CUL,24.6776388888888,91.7211388888888,3.0
N2,Steel Beam & RCC Slab,A,Narkila Bridge,24.6803049,91.7231104,24.7
N2,Steel Beam & RCC Slab,A,NARKILA BRIDGE,24.6799722222222,91.7224722222222,24.7
N2,Box Culvert,A,SASHARGAT BRIDGE,24.6828888888888,91.7238611111111,3.0
N2,Steel Beam & RCC Slab,A,BROMMON GRAM,24.6864722222222,91.7243611111111,24.5
N2,Steel Beam & RCC Slab,A,Brommon Gram Bridge,24.6864441,91.7243604,24.5
N2,Box Culvert,A,BRAMMOR GRANON,24.689,91.7247222222222,3.0
N2,Box Culvert,A,BRAMMOR GRAME BOX CULVERT,24.6941388888888,91.7259444444444,2.5
N2,Box Culvert,A,BRAMMONGRAM BOX CULVERT,24.69725,91.7271111111111,2.0
N2,Box Culvert,A,GOYALA BAZAR,24.7036388888888,91.7300833333333,3.0
N2,Box Culvert,A,GOYNAGAT BOXCULVERT,24.70975,91.7381944444444,8.2
N2,Box Culvert,A,TAJPUR BAZAR BOX,24.7227777777777,91.7531111111111,3.0
N2,Box Culvert,A,CHANDPUR BOX CULVERT,24.7284444444444,91.7615277777777,7.2
N2,Box Culvert,A,SIMMANPUR BOX CULVERT,24.7321944444444,91.7669722222222,2.0
N2,Box Culvert,A,KASIKAPON BOX CULVERT,24.7351111111111,91.7702222222222,6.25
N2,Box Culvert,A,MOHAMMAD PUR CULVERT,24.7436944444444,91.777,2.0
N2,Box Culvert,A,DAYA MIR BOX CULVERT,24.7523611111111,91.7815277777777,1.5
N2,Box Culvert,A,DAYAMIR BOX CULVERT,24.7605,91.7834444444444,2.0
N2,Box Culvert,A,SONARGOUR BOX CULVERT,24.7661111111111,91.7833611111111,1.5
N2,Box Culvert,A,SOWEAGOAN BOX CULVERT,24.7686111111111,91.7828611111111,7.1
N2,Box Culvert,A,FURRA BAZAR CULVERT,24.7784166666666,91.7838055555555,2.0
N2,Box Culvert,A,KURRA BAZR BOX CULVERT,24.7845833333333,91.785,2.0
N2,Box Culvert,A,KURRZ BAZAR BOX CULVERT,24.7891666666666,91.7876944444444,2.0
N2,Box Culvert,A,AHAMAD NAGAR CULVERT,24.7914722222222,91.7891666666666,2.0
N2,Box Culvert,C,NAZIR BAZAR,24.7960555555555,91.7895833333333,12.4
N2,Box Culvert,A,KUTUB PUR BOX CULVERT,24.8053888888888,91.7906944444444,2.5
N2,Box Culvert,A,ROSID PUR,24.8076111111111,91.7913888888888,2.5
N2,Box Culvert,A,ROSID PUR BOX CULVERT,24.8122222222222,91.7925,18.6
N2,Box Culvert,A,LALA BAZAR START,24.8266944444444,91.8128888888888,2.5
N2,RCC Girder Bridge,B,LALA BAZAR,24.8362777777777,91.8204166666666,11.8
N2,RCC Girder Bridge,B,Lala Bazar Bridge,24.8363052,91.8203327,12.0
N2,Box Culvert,A,LALA BAZAR,24.8403333333333,91.8218055555555,2.0
N2,Box Culvert,B,LALA BAZAR,24.8483333333333,91.8255833333333,3.0
N2,Box Culvert,B,LALA BAZAR,24.8515277777777,91.8296111111111,12.2
N2,Box Culvert,A,KETLIL CULVERT,24.8585833333333,91.8385833333333,3.0
N2,Box Culvert,A,KETLI 2 CULVERT,24.8591944444444,91.8413333333333,3.0
N2,PC Girder Bridge,A,Teli Bazar Bridge,24.8635278,91.8519444,40.8
N2,Box Culvert,A,BALIADIKONE CULVERT,24.8634444444444,91.8519444444444,2.0
N2,Box Culvert,A,CHANDRIPUR,24.8681388888888,91.86025,1.5
N2,Box Culvert,A,Daudpur,24.8685,91.8618888888888,1.5
N2,Box Culvert,B,FIRUS PUR 1,24.8687777777777,91.8634999999999,7.0
N2,Box Culvert,B,FIRUSPUR (2),24.8740833333333,91.8677777777777,2.0
N2,RCC Girder Bridge,A,Sylhet Rail Line Over Bridge,24.8772216,91.8737216,21.0
N2,RCC Girder Bridge,A,SYHAT RAIL LINE OVER BRIDGE,24.8772777777777,91.8737499999999,21.0
N2,Box Culvert,A,KADAMTALY CULVERT,24.8786388888888,91.8772499999999,9.5
N2,PC Girder Bridge,B,SHAHJALAL BRIDGE,24.8800833333333,91.87825,298.2
N2,PC Girder Bridge,B,Shahjalal Bridge,24.8827493,91.8796938,298.5
N2,Box Culvert,A,SUCLTY BOX CULVERT,24.8875555555555,91.8804166666666,9.1
N2,Box Culvert,A,SUB CITY BOX CULVERT,24.8884444444444,91.8800833333333,9.1
N2,Box Culvert,A,NAYER POLL BOX CULVERT,24.8928333333333,91.8783611111111,2.5
N2,Box Culvert,A,MIRA BAZAR CULVERT,24.8951111111111,91.8801388888888,4.4
N2,Box Culvert,A,MIRA BAZAR BOX CULVERT,24.8953333333333,91.8822777777777,3.0
N2,Box Culvert,A,MIRA BAZAR BOX CULVERT,24.8952777777777,91.8848333333333,2.0
N2,Box Culvert,A,FORHADKHA POLL BOX CULVERT,24.8951944444444,91.8878055555555,8.5
N2,Box Culvert,A,TILA GOR BOX CULVERT,24.8953055555555,91.8979444444444,2.0
N2,Box Culvert,B,TILA GOR BOX CULVERT,24.8964722222222,91.9040277777777,6.1
N2,Box Culvert,A,ISLAM PUR BOX CULVERT,24.9006111111111,91.91425,2.0
N2,Box Culvert,A,CHAMILI BAG BOX CULVERT,24.90325,91.9195,6.0
N2,RCC Girder Bridge,A,HATIM PARA,24.9066111111111,91.9245,11.6
N2,RCC Girder Bridge,C,Hatim Para Bridge,24.9068333,91.9244993,11.85
N2,Box Culvert,A,KHASIM RLAQAR,24.90975,91.9301388888888,6.0
N2,RCC Girder Bridge,A,KHASDIMNAGAR,24.9132777777777,91.9365833333333,11.7
N2,RCC Girder Bridge,A,Khadim Nagar Bridge,24.9132778,91.9366108,11.8
N2,RCC Girder Bridge,C,BEEIK ALAKA BRIDGE,24.9151666666666,91.945,15.0
N2,RCC Girder Bridge,B,Khadem Nagar Bridge,24.9152222,91.947833,15.0
N2,Box Culvert,A,KASIM NAGAR,24.9156944444444,91.9472777777777,3.0
N2,Box Culvert,A,KHIDIR PUR BOX CULVERT,24.9161944444444,91.94925,3.0
N2,Box Culvert,A,HATIMA BOX CULVERT,24.9196944444444,91.9585555555555,14.4
N2,Box Culvert,A,PORGONA BAZAR BOX CULVERT,24.9211111111111,91.9610277777777,6.0
N2,Box Culvert,B,PILOR CHAK BOX CULVERT,24.9296388888888,91.9708333333333,12.45
N2,Box Culvert,A,HAGIVILA BOX CULVERT,24.9308888888888,91.9725,3.0
N2,Box Culvert,A,BOTESSOR BOX CULVERT,24.9343888888888,91.9790277777777,3.0
N2,Box Culvert,A,PULI BOX CULVERT,24.9368333333333,91.9839166666666,6.0
N2,Box Culvert,A,BOTESSOR BOX CULVERT,24.9389166666666,91.9903333333333,9.25
N2,Box Culvert,A,THAKURRAMATI BOX CULVERT,24.9488333333333,92.0033888888888,3.0
N2,Box Culvert,A,THAKURAMATI BOX CULVERT,24.9516666666666,92.0072222222222,9.25
N2,Box Culvert,A,SHIK NAGAR,24.9565,92.0109722222222,3.9
N2,Box Culvert,A,KHAN BAGAN,25.9633888888888,92.0190833333333,6.5
N2,Box Culvert,A,PANI CHARA,24.9644166666666,92.0240277777777,9.0
N2,Box Culvert,A,OMON PUR,24.9727777777777,92.0329166666666,6.85
N2,Box Culvert,A,OMON PUR,24.9753333333333,92.0348055555555,3.0
N2,Box Culvert,A,HORIPUR,24.9836666666666,92.0378055555555,4.5
N2,PC Girder Bridge,A,Haripur Bridge,24.989583,92.0422497,90.8
N2,RCC Girder Bridge,A,HORIPUR,24.98975,92.0424166666666,91.2
N2,Truss with RCC Slab,B,Korish Bridge,25.0015833,92.0479719,82.0
N2,Truss with RCC Slab,B,KORISH TRUSS WITH RCC SLAB,25.0015555555555,92.0480555555555,83.1
N2,RCC Girder Bridge,B,Sali Bridge,25.0141111,92.0612778,35.75
N2,RCC Girder Bridge,B,SALI RCC GIDER BRIDGE,25.0140833333333,92.0613333333333,36.3
N2,RCC Girder Bridge,C,Goyali Bridge,25.0290827,92.0718327,36.0
N2,RCC Girder Bridge,B,GOYALI RCC GIDER BRIDGE,25.0291944444444,92.0718888888888,37.0
N2,RCC Girder Bridge,B,Damri Bridge,25.0372497,92.0833886,55.5
N2,RCC Girder Bridge,A,DAMRI RCC GIDER BRIDGE,25.0372777777777,92.0834722222222,55.8
N2,Box Culvert,A,DIGIR PAR,25.0478611111111,92.0959999999999,12.4
N2,Box Culvert,A,DAMA BOX CULVERT,25.0530555555555,92.1013611111111,6.1
N2,Box Culvert,A,SRIKAL BOX CULVERT,25.0550555555555,92.1038888888888,9.1
N2,Box Culvert,A,borbos bazer,25.0587777777777,92.1061111111111,9.1
N2,RCC Girder Bridge,B,Darbast Bazar Bridge,25.0675549,92.1106389,21.75
N2,RCC Girder Bridge,A,borbos bazer,25.0675833333333,92.1107777777777,22.0
N2,Box Culvert,A,DORPOS SUBMARCH,25.0766666666666,92.1135833333333,3.0
N2,RCC Girder Bridge,A,SARI GHAT,25.0828611111111,92.1154444444444,21.4
N2,RCC Girder Bridge,A,Sari Ghat Bridge,25.0829438,92.1154722,21.45
N2,Truss with RCC Slab,A,SARIGHUT BRIDGE,25.0920833333333,92.1178333333333,190.5
N2,Truss with RCC Slab,B,Sari Ghat Bridge,25.092083,92.1178604,190.5
N2,RCC Girder Bridge,B,ERABOTY,25.1031388888888,92.1184166666666,26.0
N2,RCC Girder Bridge,A,Eraboty Bridge,25.1030278,92.1184438,26.0
N2,Slab Culvert,A,SUBMARGE CULVERT,25.1078888888888,92.1186666666666,3.0
N2,Truss with RCC Slab,A,BORO GUNG STEEL BEAM AND RCC SLAB,25.1296666666666,92.1196666666666,87.2
N2,Truss with RCC Slab,A,Boro Gung Bridge,25.1252493,92.1163611,87.5
N2,RCC Girder Bridge,A,LAMAPARA BRIGE,25.1295,92.1195833333333,26.0
N2,RCC Girder Bridge,A,Lamapara Bridge,25.1296382,92.1196382,26.0
