Unnamed: 0,road,name,LRP Start,Offset Start,Chainage Start,LRP_end,Óffset_end,Chainage_end,(Km),Heavy Truck,Medium Truck,Small Truck,Large Bus,Medium Bus,Micro Bus,Utility,Car,Auto Rickshaw,Motor Cycle,Bi-Cycle,Cycle Rickshaw,Cart,Motorized,Non Motorized,Total AADT,(AADT),LRP No,Road Chainage,LRP TYPE,Description,Latitude Decimal,Longitude Decimal,road_number,EVV,Chainage,Chainag_end,Condition_A_Count,Condition_B_Count,Condition_C_Count,Condition_D_Count,Flood_Risk_A_Count,Flood_Risk_B_Count,Flood_Risk_C_Count,Flood_Risk_D_Count,Weighted_Sum
702,R142,Dashgaria Bazar (Int.with Z1436) - Ramganj (int with Z1422),LRP029,872,29.212,LRP034,4420,37.72,8.508,4.0,203.0,208.0,116.0,180.0,80.0,17.0,69.0,2279.0,281.0,71.0,94.0,0.0,3437.0,165.0,3602.0,3602.0,LRP029,28.34,Km Post,Ramgonj 9 km,23.0660833,90.9407219,R142,10638.5,29.212,37.72,5.0,3.0,1.0,0.0,0.0,9.0,0.0,0.0,32.0
705,R144,Laksam North-Laksam South,LRPS,0,0.0,LRPS,3380,3.38,3.38,0.0,179.0,178.0,0.0,0.0,61.0,27.0,35.0,2040.0,596.0,525.0,2319.0,1.0,3116.0,2845.0,5961.0,5961.0,LRPS,0.0,Others,Road start R 141 left at Laksam model collage road,23.25,91.1203604,R144,10427.5,0.0,3.38,,,,,,,,,
711,R151,"Baraiyerhat (road start, int with N1) - Karerhat (int with Z1031)",LRPS,0,0.0,LRP004,1080,4.69,4.69,0.0,714.0,355.0,165.0,113.0,138.0,25.0,95.0,1300.0,224.0,62.0,0.0,0.0,3129.0,62.0,3191.0,3191.0,LRPS,0.0,Others,Road start from N1 at Baraiyerhat.,22.8940552,91.5346941,R151,13935.0,0.0,4.69,1.0,7.0,1.0,2.0,0.0,11.0,0.0,0.0,48.0
714,R151,Karerhat (int with Z1031) - Heako (int with R152),LRP004,1080,4.69,LRP017,3323,20.063,15.373,0.0,714.0,355.0,165.0,113.0,138.0,25.0,95.0,1300.0,224.0,62.0,0.0,0.0,3129.0,62.0,3191.0,3191.0,LRP004,3.61,Km Post,Info missing,22.9199716,91.5506111,R151,13935.0,4.69,20.063,12.0,2.0,12.0,2.0,0.0,28.0,0.0,0.0,116.0
717,R151,Heako (int with R152) - Narayanhat (int with Z1021),LRP017,3559,20.299,LRP031,834,31.339,11.04,0.0,163.0,84.0,0.0,37.0,122.0,0.0,31.0,319.0,109.0,37.0,53.0,0.0,865.0,90.0,955.0,955.0,LRP017,16.74,Km Post,Info missing,22.8993052,91.6458608,R151,3635.5,20.299,31.339,1.0,1.0,8.0,1.0,0.0,11.0,0.0,0.0,53.0
720,R151,Narayanhat (int with Z1021) - Haidchakia (int with R160 & Z1086),LRP032,152,31.657,LRP048,80,47.702,16.045,0.0,406.0,208.0,0.0,69.0,224.0,0.0,61.0,623.0,202.0,73.0,110.0,0.0,1793.0,183.0,1976.0,1976.0,LRP032,31.505,Km Post,Fatikchhari 17 km,22.8099444,91.5016111,R151,8015.5,31.657,47.702,1.0,0.0,16.0,1.0,0.0,18.0,0.0,0.0,89.0
723,R160,Hathazari (int with N106) - Katirhat (int with Z1087),LRPS,0,0.0,LRP013,250,11.715,11.715,3.0,690.0,390.0,122.0,284.0,540.0,265.0,498.0,2790.0,488.0,210.0,169.0,0.0,6070.0,379.0,6449.0,6449.0,LRPS,0.0,Others,Road start from N106 near Hathazari Busstand.,22.498583,91.8070833,R160,22169.0,0.0,11.715,27.0,2.0,0.0,0.0,0.0,29.0,0.0,0.0,89.0
726,R160,Katirhat (int with Z1087) - Fatikchhari (int with Z1619),LRP013,250,11.715,LRP023,898,22.383,10.668,3.0,690.0,390.0,122.0,284.0,540.0,265.0,498.0,2790.0,488.0,210.0,169.0,0.0,6070.0,379.0,6449.0,6449.0,LRP013,11.465,Km Post,Information missing,22.5987497,91.7938886,R160,22169.0,11.715,22.383,8.0,1.0,1.0,2.0,0.0,12.0,0.0,0.0,45.0
729,R160,Fatikchhari (int with Z1619) - Haidchakia (int with R151),LRP023,898,22.383,LRP025,980,24.44,2.057,3.0,690.0,390.0,122.0,284.0,540.0,265.0,498.0,2790.0,488.0,210.0,169.0,0.0,6070.0,379.0,6449.0,6449.0,LRP023,21.485,Km Post,Khagrachhari 72 km,22.6831104,91.790583,R160,22169.0,22.383,24.44,2.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,21.0
732,R160,Haidchakia (int with R151) - Manikchhari (int with Z1601),LRP025,980,24.44,LRP043,440,42.77,18.33,0.0,216.0,134.0,62.0,115.0,34.0,146.0,26.0,331.0,259.0,99.0,204.0,0.0,1323.0,303.0,1626.0,1626.0,LRP025,23.46,Km Post,Khagrachhari 70 km,22.7001389,91.7878608,R160,5650.5,24.44,42.77,7.0,7.0,3.0,3.0,0.0,11.0,9.0,0.0,91.0
735,R160,Manikchhari (int with Z1601) - Jaliapara (int with R160 & Z1602),LRP043,440,42.77,LRP058,256,57.521,14.751,0.0,216.0,134.0,62.0,115.0,34.0,146.0,26.0,331.0,259.0,99.0,204.0,0.0,1323.0,303.0,1626.0,1626.0,LRP043,42.33,Km Post,Khagrachhari 48 km,22.8388608,91.8354441,R160,5650.5,42.77,57.521,8.0,1.0,5.0,0.0,0.0,0.0,14.0,0.0,67.0
738,R160,Jaliapara (int with R160 & Z1602) - Matiranga (int with Z1608),LRP058,256,57.521,LRP071,670,70.915,13.394,0.0,216.0,134.0,62.0,115.0,34.0,146.0,26.0,331.0,259.0,99.0,204.0,0.0,1323.0,303.0,1626.0,1626.0,LRP058,57.265,Km Post,Khagrachhari 33 km,22.9441108,91.8613889,R160,5650.5,57.521,70.915,5.0,2.0,3.0,1.0,0.0,0.0,11.0,0.0,55.0
741,R160,Matiranga (int with Z1608) - Khagrachhari (Int.with R162),LRP071,670,70.915,LRP087,525,86.74,15.825,0.0,216.0,134.0,62.0,115.0,34.0,146.0,26.0,331.0,259.0,99.0,204.0,0.0,1323.0,303.0,1626.0,1626.0,LRP071,70.245,Km Post,Khagrachhari 20 km,23.0361663,91.8719716,R160,5650.5,70.915,86.74,6.0,5.0,1.0,1.0,0.0,0.0,13.0,0.0,62.0
744,R160,Khagrachhari (Int.with R162) - Chengi Square Khagrachhari (int with Z1603 & Z1604),LRP087,525,86.74,LRP090,712,89.912,3.172,0.0,216.0,134.0,62.0,115.0,34.0,146.0,26.0,331.0,259.0,99.0,204.0,0.0,1323.0,303.0,1626.0,1626.0,LRP087,86.215,Km Post,Khagrachhari 4 km,23.0922219,91.9682216,R160,5650.5,86.74,89.912,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,44.0
747,R162,"Rangamati (Manikchhari, int with N106) - Bogachhari (int with Z1612)",LRPS,0,0.0,LRP023,880,23.95,23.95,0.0,173.0,80.0,5.0,61.0,55.0,351.0,64.0,255.0,85.0,49.0,47.0,0.0,1129.0,96.0,1225.0,1225.0,LRPS,0.0,Others,Road start from N 106 at Manikchhari Army Checkpost,22.648833,92.1379719,R162,4531.5,0.0,23.95,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,18.0
750,R162,Bogachhari (int with Z1612) - Mohalchhari (int with Z1602),LRP023,894,23.964,LRP038,320,38.44,14.476,0.0,173.0,80.0,5.0,61.0,55.0,351.0,64.0,255.0,85.0,49.0,47.0,0.0,1129.0,96.0,1225.0,1225.0,LRP023,23.07,Km Post,Info missing,22.8055278,92.0373052,R162,4531.5,23.964,38.44,6.0,4.0,3.0,1.0,0.0,0.0,14.0,0.0,69.0
753,R162,"Mohalchhari (int with Z1602) -Khagrachhari (Changi Bridge, int with R160) road end",LRP038,490,38.61,LRP061,985,61.505,22.895,0.0,30.0,19.0,19.0,81.0,46.0,192.0,0.0,85.0,258.0,61.0,58.0,0.0,730.0,119.0,849.0,849.0,LRP038,38.12,Km Post,Mohalchhari 4 km,22.9203604,92.0128056,R162,2314.5,38.61,61.505,19.0,2.0,2.0,0.0,0.0,0.0,23.0,0.0,98.0
756,R164,Baraichari (int with R161) - Kaptai road (road end),LRPS,0,0.0,LRP010,880,10.178,10.178,0.0,75.0,95.0,97.0,41.0,85.0,71.0,53.0,1319.0,218.0,83.0,75.0,0.0,2054.0,158.0,2212.0,2212.0,LRPS,0.0,Others,Start of Road from R161 at Baraichhari,22.5027222,92.1391663,R164,5959.5,0.0,10.178,15.0,6.0,7.0,1.0,0.0,29.0,0.0,0.0,110.0
759,R171,"Charati (road start, int with R170) - Monufakirhat (Int.with Z1037)",LRPS,0,0.0,LRPS,10780,10.78,10.78,0.0,62.0,82.0,0.0,13.0,112.0,51.0,36.0,792.0,237.0,263.0,165.0,0.0,1385.0,428.0,1813.0,1813.0,LRPS,0.0,Others,Road start from R170 at joldi Banshkhali.,22.0020278,91.9518333,R171,4086.5,0.0,10.78,4.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,16.0
762,R171,"Monufakirhat (Int.with Z1037) - Chunti (road end, Int.with N1)",LRPS,10780,10.78,LRP013,2112,15.872,5.092,0.0,62.0,82.0,0.0,13.0,112.0,51.0,36.0,792.0,237.0,263.0,165.0,0.0,1385.0,428.0,1813.0,1813.0,LRPS,0.0,Others,Road start from R170 at joldi Banshkhali.,22.0020278,91.9518333,R171,4086.5,10.78,15.872,9.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,39.0
765,R180,"Laharpur (road start, int with N110) - Khuruskul (int with Z1132)",LRPS,0,0.0,LRP002,582,2.687,2.687,0.0,259.0,272.0,20.0,36.0,293.0,93.0,262.0,4131.0,731.0,513.0,6405.0,10.0,6097.0,6928.0,13025.0,13025.0,LRPS,0.0,Others,"Road start from N110 at bus terminal more, Cox's bazar",21.4272493,92.0061389,R180,22526.5,0.0,2.687,4.0,2.0,2.0,1.0,0.0,0.0,9.0,0.0,45.0
768,R180,Khuruskul (int with Z1132) - laboni point (road end),LRP002,582,2.687,LRP004,1870,6.105,3.418,0.0,259.0,272.0,20.0,36.0,293.0,93.0,262.0,4131.0,731.0,513.0,6405.0,10.0,6097.0,6928.0,13025.0,13025.0,LRP002,2.105,Km Post,Information missing,21.4396663,91.9914163,R180,22526.5,2.687,6.105,3.0,2.0,1.0,0.0,0.0,0.0,6.0,0.0,28.0
771,R203,Bhulta(int.with N2)-Araihazar(int.with R114),LRPS,0,0.0,LRP005,4060,9.1,9.1,0.0,204.0,155.0,0.0,127.0,196.0,53.0,120.0,2110.0,409.0,249.0,429.0,0.0,3374.0,678.0,4052.0,4052.0,LRPS,0.0,Others,Road start from N-2 at Bhulta.,23.7856108,90.5705549,R203,10160.5,0.0,9.1,9.0,1.0,3.0,0.0,13.0,0.0,0.0,0.0,33.0
774,R203,Araihazar(int.with R114)-Biskandi Ferry ghat,LRP005,4060,9.1,LRP014,4124,18.14,9.04,0.0,204.0,155.0,0.0,127.0,196.0,53.0,120.0,2110.0,409.0,249.0,429.0,0.0,3374.0,678.0,4052.0,4052.0,LRP005,5.04,Km Post,Infor. missing,23.7934441,90.6163056,R203,10160.5,9.1,18.14,3.0,0.0,4.0,2.0,9.0,0.0,0.0,0.0,32.0
777,R203,Biskandi Ferry ghat- Bancharampur(int.with Z1043),LRP014,4124,18.14,LRP028,142,28.552,10.412,0.0,204.0,155.0,0.0,127.0,196.0,53.0,120.0,2110.0,409.0,249.0,429.0,0.0,3374.0,678.0,4052.0,4052.0,LRP014,14.016,Km Post,Infor. missing,23.7907497,90.6984719,R203,10160.5,18.14,28.552,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0
780,R203,Bancharampur(int.with Z1043)-Fathepur more(int.with Z1042),LRP028,142,28.552,LRP028,4016,32.426,3.874,0.0,22.0,20.0,0.0,0.0,25.0,12.0,19.0,1361.0,173.0,227.0,271.0,0.0,1632.0,498.0,2130.0,2130.0,LRP028,28.41,Km Post,Infor.missing,23.7776382,90.7946386,R203,3813.5,28.552,32.426,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0
783,R203,Fathepur more(int.with Z1042)-Nabinagar (Int.with Z1206),LRP028,4016,32.426,LRP050b,4215,55.337,22.911,0.0,22.0,20.0,0.0,0.0,25.0,12.0,19.0,1361.0,173.0,227.0,271.0,0.0,1632.0,498.0,2130.0,2130.0,LRP028,28.41,Km Post,Infor.missing,23.7776382,90.7946386,R203,3813.5,32.426,55.337,7.0,6.0,40.0,3.0,56.0,0.0,0.0,0.0,207.0
786,R203,Nabinagar (Int.with Z1206)-Radhika(int.with N102),LRP050b,4215,55.337,LRPE,0,76.197,20.86,0.0,22.0,20.0,0.0,0.0,25.0,12.0,19.0,1361.0,173.0,227.0,271.0,0.0,1632.0,498.0,2130.0,2130.0,LRP050b,51.122,Bridge,Bridge start,23.835833,90.9467219,R203,3813.5,55.337,76.197,3.0,0.0,16.0,3.0,22.0,0.0,0.0,0.0,85.0
789,R210,"Shahepratap (road start, int with N2) - Shatirpara (Int.with R114)",LRPS,0,0.0,LRPS,1334,1.334,1.334,26.0,305.0,330.0,249.0,401.0,384.0,92.0,469.0,5262.0,746.0,596.0,971.0,0.0,8264.0,1567.0,9831.0,9831.0,LRPS,0.0,Others,Start of Road from N2 at Shahepratap,23.9098056,90.6879163,R210,25301.0,0.0,1.334,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0
792,R210,Shatirpara (Int.with R114)-Narsingdi,LRPS,1334,1.334,LRPE,0,4.99,3.656,26.0,305.0,330.0,249.0,401.0,384.0,92.0,469.0,5262.0,746.0,596.0,971.0,0.0,8264.0,1567.0,9831.0,9831.0,LRPS,0.0,Others,Start of Road from N2 at Shahepratap,23.9098056,90.6879163,R210,25301.0,1.334,4.99,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,8.0
795,R212,"Akdaria (road start, int with R211) - Shekher Bazar (int with Z2115/Z2122)",LRPS,0,0.0,LRP009,170,9.24,9.24,0.0,100.0,57.0,6.0,78.0,10.0,0.0,21.0,622.0,506.0,383.0,88.0,0.0,1400.0,471.0,1871.0,1871.0,LRPS,0.0,Others,Start of road from R211 at Akdaria,24.0808882,90.7333608,R212,3851.5,0.0,9.24,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,18.0
798,R212,Shekher Bazar (int with Z2115/Z2122) - Puradia Bazar (int with Z2121),LRP009,170,9.24,LRP015,195,15.396,6.156,0.0,100.0,57.0,6.0,78.0,10.0,0.0,21.0,622.0,506.0,383.0,88.0,0.0,1400.0,471.0,1871.0,1871.0,LRP009,9.07,Km Post,Info missing,24.1565556,90.7502778,R212,3851.5,9.24,15.396,13.0,1.0,1.0,0.0,15.0,0.0,0.0,0.0,33.0
801,R212,"Puradia Bazar (int with Z2121) - Agarpur (road end, int with R360)",LRP015,195,15.396,LRP015,8208,23.409,8.013,0.0,100.0,57.0,6.0,78.0,10.0,0.0,21.0,622.0,506.0,383.0,88.0,0.0,1400.0,471.0,1871.0,1871.0,LRP015,15.201,Km Post,Agarpur 8 km Belabo 8 km,24.1584444,90.8053333,R212,3851.5,15.396,23.409,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0
804,R241,"Auskandi (road start, int with N2) - Pagla (road end, int with R280)",LRPS,0,0.0,LRP044,1018,45.015,45.015,0.0,136.0,175.0,0.0,190.0,171.0,27.0,126.0,324.0,186.0,118.0,289.0,8.0,1335.0,415.0,1750.0,1750.0,LRPS,0.0,Others,"Road start from N2 at Soyedpur Bazar, Hobiganj.",24.6134167,91.6312493,R241,5957.0,0.0,45.015,14.0,8.0,11.0,1.0,0.0,0.0,34.0,0.0,169.0
807,R247,Shahi Eidgah point(int.wisth R248)-Kumarpara(int.with R249),LRPS,0,0.0,LRPE,0,1.188,1.188,2.0,872.0,412.0,3.0,348.0,661.0,157.0,587.0,2328.0,495.0,234.0,659.0,0.0,5865.0,893.0,6758.0,6758.0,LRPS,0.0,Others,Road start from R248 at Shahi Eidgah point,24.9064444,91.8803049,R247,23453.0,0.0,1.188,,,,,,,,,
810,R248,Ambarkhana(int.with Z2801)-int.with R247,LRPS,0,0.0,LRP001a,0,1.341,1.341,2.0,872.0,412.0,3.0,348.0,661.0,157.0,587.0,2328.0,495.0,234.0,659.0,0.0,5865.0,893.0,6758.0,6758.0,LRPS,0.0,Others,Road Start from Z2801at Ambarkhana,24.9051111,91.8700271,R248,23453.0,0.0,1.341,,,,,,,,,
813,R248,Int.with R247-Tilagar point (int.with N2),LRP001a,0,1.341,LRPE,0,4.257,2.916,2.0,872.0,412.0,3.0,348.0,661.0,157.0,587.0,2328.0,495.0,234.0,659.0,0.0,5865.0,893.0,6758.0,6758.0,LRP001a,1.341,"Side Road, Right",R247,24.9066389,91.8804993,R248,23453.0,1.341,4.257,,,,,,,,,
816,R250,"Keen Bridge, Sylhet (road start,int with N205)- Int. with N210",LRPS,0,0.0,LRP007,820,7.145,7.145,2.0,872.0,412.0,3.0,348.0,661.0,157.0,587.0,2328.0,495.0,234.0,659.0,0.0,5865.0,893.0,6758.0,6758.0,LRPS,0.0,Others,"Start of road From N205,Chandipool-Keen Bridge road at Keen Bridge.",24.8859997,91.8681382,R250,23453.0,0.0,7.145,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0
819,R250,Int. with N210 - Golapganj(Int. with R251),LRP007,820,7.145,LRP017,446,16.641,9.496,2.0,872.0,412.0,3.0,348.0,661.0,157.0,587.0,2328.0,495.0,234.0,659.0,0.0,5865.0,893.0,6758.0,6758.0,LRP007,6.325,Km Post,Golapganj 10 km,24.8627778,91.9213882,R250,23453.0,7.145,16.641,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,10.0
822,R250,Golapganj(Int. with R251) - Charkhai (Int. with R281),LRP017,446,16.641,LRP032,652,31.882,15.241,2.0,872.0,412.0,3.0,348.0,661.0,157.0,587.0,2328.0,495.0,234.0,659.0,0.0,5865.0,893.0,6758.0,6758.0,LRP017,16.195,Km Post,Jakiganj 74 km,24.8551389,92.01,R250,23453.0,16.641,31.882,5.0,5.0,0.0,1.0,11.0,0.0,0.0,0.0,30.0
825,R250,Charkhai(Int. with R281) - Shahbag (Int. with Z2011),LRP032,652,31.882,LRP046,782,45.982,14.1,0.0,135.0,146.0,0.0,282.0,247.0,14.0,90.0,1138.0,209.0,76.0,215.0,2.0,2261.0,293.0,2554.0,2554.0,LRP032,31.23,Km Post,Jakiganj 59 km,24.9004444,92.1419441,R250,8081.0,31.882,45.982,9.0,6.0,3.0,1.0,19.0,0.0,0.0,0.0,53.0
828,R250,Shahbag (Int. with Z2011) - Zakiganj (road end),LRP046,782,45.982,LRP090,315,89.7,43.718,0.0,220.0,267.0,0.0,173.0,319.0,31.0,131.0,948.0,530.0,204.0,264.0,0.0,2619.0,468.0,3087.0,3087.0,LRP046,45.2,Km Post,Jakiganj 42 km,24.9628889,92.2583889,R250,9540.0,45.982,89.7,40.0,11.0,6.0,0.0,57.0,0.0,0.0,0.0,137.0
831,R281,"Rajnagar (road start, int with N208) - Kulaura (Brahman Bazar) Int. with Z2003",LRPS,0,0.0,LRP014,1105,14.285,14.285,2.0,201.0,156.0,17.0,209.0,326.0,104.0,273.0,2044.0,858.0,598.0,596.0,25.0,4190.0,1219.0,5409.0,5409.0,LRPS,0.0,Others,Road start from N208 at Rajnagar,24.5179438,91.8600556,R281,12720.0,0.0,14.285,23.0,0.0,2.0,1.0,26.0,0.0,0.0,0.0,59.0
834,R281,Kulaura (Brahman Bazar) Int. with Z2003 - Kulaura (Int.with Z2822),LRP014,1105,14.285,LRP020,313,19.468,5.183,2.0,201.0,156.0,17.0,209.0,326.0,104.0,273.0,2044.0,858.0,598.0,596.0,25.0,4190.0,1219.0,5409.0,5409.0,LRP014,13.18,Km Post,Kulaura7 km,24.5209438,91.9691938,R281,12720.0,14.285,19.468,8.0,1.0,0.0,1.0,10.0,0.0,0.0,0.0,24.0
837,R281,Kulaura (Int.with Z2822) - Juri (Int.with R282),LRP020,313,19.468,LRP032,1609,32.814,13.346,2.0,201.0,156.0,17.0,209.0,326.0,104.0,273.0,2044.0,858.0,598.0,596.0,25.0,4190.0,1219.0,5409.0,5409.0,LRP020,19.155,Km Post,Kulaura 1 km,24.5127222,92.0250549,R281,12720.0,19.468,32.814,12.0,7.0,2.0,0.0,21.0,0.0,0.0,0.0,53.0
840,R281,Juri (Int.with R282) - Bairagirbazar(Int. with Z2812),LRP032,1609,32.814,LRP065,1650,65.475,32.661,1.0,119.0,110.0,13.0,63.0,317.0,3.0,208.0,1887.0,507.0,61.0,52.0,0.0,3228.0,113.0,3341.0,3341.0,LRP032,31.205,Km Post,Juri 3 km,24.5909441,92.1002222,R281,8782.5,32.814,65.475,27.0,5.0,20.0,2.0,54.0,0.0,0.0,0.0,159.0
843,R281,Bairagirbazar(Int. with Z2812) - Seola (Int. with Z2014),LRP065,1650,65.475,LRP074,2990,75.755,10.28,1.0,119.0,110.0,13.0,63.0,317.0,3.0,208.0,1887.0,507.0,61.0,52.0,0.0,3228.0,113.0,3341.0,3341.0,LRP065,63.825,Km Post,Info missing,24.8075556,92.1563056,R281,8782.5,65.475,75.755,15.0,3.0,2.0,0.0,20.0,0.0,0.0,0.0,47.0
846,R281,"Seola (Int. with Z2014) - Charkhai (road end, int with R250)",LRP074,2990,75.755,LRP083,1291,82.871,7.116,1.0,119.0,110.0,13.0,63.0,317.0,3.0,208.0,1887.0,507.0,61.0,52.0,0.0,3228.0,113.0,3341.0,3341.0,LRP074,72.765,Km Post,Info missing,24.8687216,92.1884719,R281,8782.5,75.755,82.871,3.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,13.0
849,R302,Kaliganj Bazar Road (both end int with R301),LRPS,0,0.0,LRP006,1632,7.475,7.475,0.0,572.0,504.0,0.0,708.0,392.0,215.0,265.0,1489.0,613.0,306.0,1137.0,0.0,4758.0,1443.0,6201.0,6201.0,LRPS,0.0,Others,Start of Road From R301 at Kaliganj,23.9258049,90.5575278,R302,20633.0,0.0,7.475,3.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,9.0
852,R311,BARI More (int with R310) - Ordinance Factory (road end),LRPS,0,0.0,LRP005,501,4.561,4.561,0.0,226.0,343.0,170.0,897.0,580.0,53.0,591.0,1930.0,903.0,345.0,1531.0,0.0,5693.0,1876.0,7569.0,7569.0,LRPS,0.0,Others,Start of road at Gazipur,23.9968886,90.4171382,R311,22079.5,0.0,4.561,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,7.0
855,R313,"Mawna (road start, int with N3) - Sreepur (int with Z3009)",LRPS,0,0.0,LRP006,562,6.593,6.593,0.0,75.0,152.0,0.0,98.0,57.0,6.0,49.0,389.0,243.0,203.0,163.0,36.0,1069.0,402.0,1471.0,1471.0,LRPS,0.0,Others,Start of road N 3 at Mawna.,24.2205549,90.4125,R313,4023.5,0.0,6.593,2.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,16.0
858,R313,Sreepur (int with Z3009) - Kapasia (int with R312),LRP006,562,6.593,LRP024,128,23.032,16.439,0.0,75.0,152.0,0.0,98.0,57.0,6.0,49.0,389.0,243.0,203.0,163.0,36.0,1069.0,402.0,1471.0,1471.0,LRP006,6.031,Km Post,Sripur 1 km,24.2023889,90.4683049,R313,4023.5,6.593,23.032,2.0,0.0,5.0,1.0,8.0,0.0,0.0,0.0,29.0
861,R313,Kapasia (int with R312 - int with R312),LRP024,128,23.032,LRP025,411,24.109,1.077,0.0,75.0,152.0,0.0,98.0,57.0,6.0,49.0,389.0,243.0,203.0,163.0,36.0,1069.0,402.0,1471.0,1471.0,LRP024,22.904,Km Post,Kapasia 0 km,24.1144444,90.5624444,R313,4023.5,23.032,24.109,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0
864,R313,"Kapasia (int with R312) - Hetemdi (road end, int with R211)",LRP025,411,24.109,LRP042,3314,42.352,18.243,0.0,75.0,152.0,0.0,98.0,57.0,6.0,49.0,389.0,243.0,203.0,163.0,36.0,1069.0,402.0,1471.0,1471.0,LRP025,23.698,Km Post,Toke bazar 18 km,24.1180827,90.5659722,R313,4023.5,24.109,42.352,,,,,,,,,
867,R317,Toke Bazar-Banar Toke Ferry Ghat,LRPS,0,0.0,LRPS,1000,1.0,1.0,1.0,81.0,107.0,9.0,10.0,455.0,93.0,316.0,2631.0,513.0,243.0,1675.0,0.0,4216.0,1918.0,6134.0,6134.0,LRPS,0.0,Others,The road starts from R312 at Toke Bazar,24.261,90.6422219,R317,12603.5,0.0,1.0,,,,,,,,,
870,R364,"Battoli (road start, int with R360) - Kishoreganj (road end)",LRPS,0,0.0,LRPE,0,3.034,3.034,0.0,771.0,522.0,456.0,170.0,221.0,139.0,246.0,2327.0,1602.0,619.0,529.0,0.0,6454.0,1148.0,7602.0,7602.0,LRPS,0.0,Others,Start of road from R360 at Battoli,24.4688327,90.7711382,R364,23388.5,0.0,3.034,,,,,,,,,
873,R370,"Mymensingh DC office (road start, int with N3 & N401) - Shamvuganj (int with R360)",LRPS,0,0.0,LRP006,1033,6.102,6.102,0.0,883.0,581.0,568.0,1.0,395.0,459.0,617.0,5578.0,1440.0,428.0,5802.0,3.0,10522.0,6233.0,16755.0,16755.0,LRPS,0.0,Others,"The road starts from Kacharir more connecting N401, Madhupur- Mymensingh road",24.7636944,90.40625,R370,38931.0,0.0,6.102,8.0,1.0,0.0,1.0,0.0,0.0,10.0,0.0,44.0
876,R370,Shamvuganj (int with R360) - Raghurampur (int with R371),LRP006,1033,6.102,LRP006,1384,6.453,0.351,0.0,883.0,581.0,568.0,1.0,395.0,459.0,617.0,5578.0,1440.0,428.0,5802.0,3.0,10522.0,6233.0,16755.0,16755.0,LRP006,5.069,Km Post,"Netrokona 35 km, Kishoreganj 62 km,Sherpur 67 km,",24.7605,90.4411386,R370,38931.0,6.102,6.453,,,,,,,,,
879,R370,Raghurampur (int with R371) - Shamganj (int with Z3704),LRP006,1384,6.453,LRP023,141,22.371,15.918,0.0,834.0,214.0,372.0,32.0,91.0,35.0,66.0,863.0,483.0,158.0,226.0,0.0,2990.0,384.0,3374.0,3374.0,LRP006,5.069,Km Post,"Netrokona 35 km, Kishoreganj 62 km,Sherpur 67 km,",24.7605,90.4411386,R370,14238.0,6.453,22.371,16.0,3.0,0.0,0.0,0.0,0.0,19.0,0.0,79.0
882,R370,Shamganj (int with Z3704) - Magra Bridge (int with Z3701),LRP023,141,22.371,LRP039,1369,39.741,17.37,0.0,883.0,581.0,568.0,1.0,395.0,459.0,617.0,5578.0,1440.0,428.0,5802.0,3.0,10522.0,6233.0,16755.0,16755.0,LRP023,22.23,Km Post,Netrokona 18 km,24.8449441,90.5736104,R370,38931.0,22.371,39.741,15.0,2.0,1.0,1.0,0.0,0.0,19.0,0.0,83.0
885,R370,Magra Bridge (int with Z3701) - Netrakona Post office (int with Z3707),LRP039,1369,39.741,LRP039,2668,41.04,1.299,0.0,883.0,581.0,568.0,1.0,395.0,459.0,617.0,5578.0,1440.0,428.0,5802.0,3.0,10522.0,6233.0,16755.0,16755.0,LRP039,38.372,Km Post,Netrokona 2 km,24.8720549,90.7169993,R370,38931.0,39.741,41.04,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,12.0
888,R370,Netrakona Post office (int with Z3707) - Int with Z3709,LRP039,2668,41.04,LRP039,4050,42.422,1.382,0.0,834.0,214.0,372.0,32.0,91.0,35.0,66.0,863.0,483.0,158.0,226.0,0.0,2990.0,384.0,3374.0,3374.0,LRP039,38.372,Km Post,Netrokona 2 km,24.8720549,90.7169993,R370,14238.0,41.04,42.422,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,12.0
