road,model_type,condition,name,lat,lon,length,chainage,road name2,id
N1,link,,link_57,23.5038888888888,90.9371388888889,2.2680000000000007,60.83,,1000113
N1,bridge,B,MATIA BAZER,23.5038888888888,90.9371388888889,6.0,63.098,,1000114
N1,link,,link_58,23.5023888888888,90.9420277777777,0.4399999999999977,63.098,,1000115
N1,bridge,A,SONAPUR BOX CULVERT,23.5023888888888,90.9420277777777,3.0,63.538,,1000116
N1,link,,link_59,23.4981111111111,90.9660833333333,2.6400000000000006,63.538,,1000117
N1,bridge,B,KARON KHAL SLAB CULVERT,23.4981111111111,90.9660833333333,4.6,66.178,,1000118
N1,link,,link_60,23.4951944444444,90.983,1.862000000000009,66.178,,1000119
N1,bridge,A,MILL GHAT BOX CULVERT,23.4951944444444,90.983,4.5,68.04,,1000120
N1,link,,link_61,23.4890555555555,91.0120555555555,3.1159999999999997,68.04,,1000121
N1,bridge,C,CHANDINA- SHAHA PARA RCC GIDER GRIDGE,23.4890555555555,91.0120555555555,23.1,71.156,,1000122
N1,link,,link_62,23.4812777777777,91.0411388888888,3.1229999999999905,71.156,,1000123
N1,bridge,B,CORI PAI BOX CULVERT,23.4812777777777,91.0411388888888,4.6,74.279,,1000124
N1,link,,link_63,23.4820833333333,91.0504444444444,1.0330000000000013,74.279,,1000125
N1,bridge,B,COREPAI BOX CULVERT,23.4820833333333,91.0504444444444,4.6,75.312,,1000126
N1,link,,link_64,23.4815277777777,91.0617777777777,1.168999999999997,75.312,,1000127
N1,bridge,A,NIMSHAR SLAB CULVERT,23.4815277777777,91.0617777777777,1.5,76.481,,1000128
N1,link,,link_65,23.4770277777777,91.0792777777777,1.9010000000000105,76.481,,1000129
N1,bridge,C,KABILA DUBARCHAR SLAB CULVERT,23.4770277777777,91.0792777777777,1.0,78.382,,1000130
N1,link,,link_66,23.4778611111111,91.1036666666666,2.566999999999993,78.382,,1000131
N1,bridge,B,NAZIRA BOX CULVERT,23.4778611111111,91.1036666666666,3.0,80.949,,1000132
N1,link,,link_67,23.4789716,91.118166,0.8970000000000056,80.949,,1000133
N1,intersection,,,23.4789716,91.118166,,81.846,N102,1000134
N1,link,,link_68,23.4788333333333,91.1177499999999,0.590999999999994,81.846,,1000135
N1,bridge,A,TIPRA BAZAR BOX CULVERT,23.4788333333333,91.1177499999999,1.4,82.437,,1000136
N1,link,,link_69,23.4792777777777,91.1234999999999,0.5520000000000067,82.437,,1000137
N1,bridge,A,AMTOLI SLAB CULVERT,23.4792777777777,91.1234999999999,2.9,82.989,,1000138
N1,link,,link_70,23.4489444444444,91.14725,4.7239999999999895,82.989,,1000139
N1,bridge,A,DHANPUR RCC GIDER BRIDGE,23.4489444444444,91.14725,23.4,87.713,,1000140
N1,link,,link_71,23.4212487704918,91.1678943372365,3.379000000000005,87.713,,1000141
N1,bridge,C,Paduar Bazar Bridge,23.4212487704918,91.1678943372365,35.97,91.092,,1000142
N1,link,,link_72,23.4131111111111,91.1846111111111,2.5079999999999956,91.092,,1000143
N1,bridge,B,MOSTAPUR RCC GIDER BRIDGE,23.4131111111111,91.1846111111111,27.9,93.6,,1000144
N1,link,,link_73,23.4037777777777,91.2175833333333,3.6570000000000107,93.6,,1000145
N1,bridge,A,RAZAPARA RCC GIDER BRIDGE,23.4037777777777,91.2175833333333,27.9,97.257,,1000146
N1,link,,link_74,23.3914441,91.2293049,3.6809999999999974,97.257,,1000147
N1,bridge,A,Suagazi Bridge.,23.3914441,91.2293049,30.48,100.938,,1000148
N1,link,,link_75,23.3683327,91.2471108,2.5180000000000007,100.938,,1000149
N1,bridge,C,Lalbag Bridge.,23.3683327,91.2471108,22.88,103.456,,1000150
N1,link,,link_76,23.3488055555555,91.2599166666666,1.296999999999997,103.456,,1000151
N1,bridge,A,CHANSIRI BOXCUIVERT,23.3488055555555,91.2599166666666,14.3,104.753,,1000152
N1,link,,link_77,23.336,91.2701111111111,1.7660000000000053,104.753,,1000153
N1,bridge,A,MIABAZAR BOX CULVERT,23.336,91.2701111111111,24.0,106.519,,1000154
N1,link,,link_78,23.3241944444444,91.2790833333333,1.6059999999999945,106.519,,1000155
N1,bridge,A,NOYA BAZER BOX CULVERT,23.3241944444444,91.2790833333333,9.2,108.125,,1000156
N1,link,,link_79,23.3150277777777,91.2844722222222,1.1640000000000015,108.125,,1000157
N1,bridge,B,DOLL BARI CULVERT,23.3150277777777,91.2844722222222,19.2,109.289,,1000158
N1,link,,link_80,23.3104166666666,91.2861111111111,0.6080000000000041,109.289,,1000159
N1,bridge,B,DHARMA PUR SLAB CULVERT,23.3104166666666,91.2861111111111,2.6,109.897,,1000160
N1,link,,link_81,23.3039166666666,91.2887777777777,0.6539999999999964,109.897,,1000161
N1,bridge,A,LALGORE BEZER CULVERT,23.3039166666666,91.2887777777777,3.2,110.551,,1000162
N1,link,,link_82,23.2960277777777,91.2915,0.9579999999999984,110.551,,1000163
N1,bridge,A,SUPUYA BOX CULVERT,23.2960277777777,91.2915,13.4,111.509,,1000164
N1,link,,link_83,23.28775,91.2936111111111,0.9599999999999937,111.509,,1000165
N1,bridge,B,BOWCHI BAZAR CULVERT,23.28775,91.2936111111111,4.6,112.469,,1000166
N1,link,,link_84,23.2788333333333,91.3003055555555,1.2480000000000047,112.469,,1000167
N1,bridge,B,AMAN GONG SLAB CULVERT,23.2788333333333,91.3003055555555,6.3,113.717,,1000168
N1,link,,link_85,23.2677777777777,91.3054722222222,1.335000000000008,113.717,,1000169
N1,bridge,B,RANGAMATIA (1) BOX CULVERT,23.2677777777777,91.3054722222222,3.0,115.052,,1000170
N1,link,,link_86,23.2655277777777,91.3064444444444,0.2739999999999867,115.052,,1000171
N1,bridge,B,RANGOWATIA 2 CULVERT,23.2655277777777,91.3064444444444,3.0,115.326,,1000172
N1,link,,link_87,23.26375,91.3067222222222,0.19900000000001228,115.326,,1000173
N1,bridge,B,NOWA PARA BOX CULVERT,23.26375,91.3067222222222,3.6,115.525,,1000174
N1,link,,link_88,23.2588611111111,91.3074166666666,0.5489999999999924,115.525,,1000175
N1,bridge,B,HARISHARDE CULVERT,23.2588611111111,91.3074166666666,4.5,116.074,,1000176
N1,link,,link_89,23.2499444444444,91.3091666666666,1.0130000000000052,116.074,,1000177
N1,bridge,B,SONAGATI BOX CULVERT,23.2499444444444,91.3091666666666,2.5,117.087,,1000178
N1,link,,link_90,23.2483888888888,91.3098611111111,0.18200000000000216,117.087,,1000179
N1,bridge,B,BALUJURI BOX CULVERT,23.2483888888888,91.3098611111111,19.2,117.269,,1000180
N1,link,,link_91,23.2453611111111,91.3110555555555,0.3579999999999899,117.269,,1000181
N1,bridge,A,BALUZURI 2 CULVERT,23.2453611111111,91.3110555555555,2.6,117.627,,1000182
N1,link,,link_92,23.2417777777777,91.3123888888888,0.42200000000001125,117.627,,1000183
N1,bridge,A,KALIR BAZAR BOX CULVERT,23.2417777777777,91.3123888888888,2.5,118.049,,1000184
N1,link,,link_93,23.2345555555555,91.3131388888888,0.806999999999988,118.049,,1000185
N1,bridge,B,KALIA BAZER BOC CULVERT,23.2345555555555,91.3131388888888,3.1,118.856,,1000186
