road,id,model_type,name,lat,lon,length,condition
N1,1000627,bridge,bridge 314,21.427895984,92.089450816,18.8,A
N1,1000628,link,link 314,374.081,374.081,0.5739999999999554,
N1,1000629,bridge,bridge 315,21.4271063768115,92.0840258231884,8.2,A
N1,1000630,link,link 315,374.655,374.655,0.3800000000000523,
N1,1000631,bridge,bridge 316,21.4267747132812,92.0804427367187,7.4,A
N1,1000632,link,link 316,375.035,375.035,0.3809999999999718,
N1,1000633,bridge,bridge 317,21.4264716,92.0767771,12.4,A
N1,1000634,link,link 317,375.416,375.416,0.646000000000015,
N1,1000635,bridge,bridge 318,21.4273654498084,92.0708934808429,9.4,A
N1,1000636,link,link 318,376.062,376.062,0.8689999999999714,
N1,1000637,bridge,bridge 319,21.4271759977099,92.0634431893129,2.0,A
N1,1000638,link,link 319,376.931,376.931,0.2580000000000382,
N1,1000639,bridge,bridge 320,21.4273089357414,92.0610656669201,6.8,A
N1,1000640,link,link 320,377.189,377.189,0.3299999999999841,
N1,1000641,bridge,bridge 321,21.4278354522255,92.0579673860534,16.6,A
N1,1000642,link,link 321,377.519,377.519,0.23399999999998045,
N1,1000643,bridge,bridge 322,21.4280296848739,92.0557570361344,18.6,A
N1,1000644,link,link 322,377.753,377.753,0.2669999999999959,
N1,1000645,bridge,bridge 323,21.4280584948275,92.0532281715517,7.2,A
N1,1000646,link,link 323,378.02,378.02,0.47200000000003683,
N1,1000647,bridge,bridge 324,21.4275245,92.0486482172786,13.0,A
N1,1000648,link,link 324,378.492,378.492,0.0,
N1,1000649,bridge,bridge 325,21.4275245,92.0486482172786,13.0,A
N1,1000650,link,link 325,378.492,378.492,0.5120000000000005,
N1,1000651,bridge,bridge 326,21.4294452102564,92.0443807192307,10.9,A
N1,1000652,link,link 326,379.004,379.004,0.5,
N1,1000653,bridge,bridge 327,21.4297884,92.0395945696,9.2,A
N1,1000654,link,link 327,379.504,379.504,0.8419999999999845,
N1,1000655,bridge,bridge 328,21.4294033629834,92.0318887491712,148.5,A
N1,1000656,link,link 328,380.346,380.346,0.26900000000000546,
N1,1000657,bridge,bridge 329,21.4303257834586,92.0296206984962,3.5,A
N1,1000658,link,link 329,380.615,380.615,0.14400000000000546,
N1,1000659,bridge,bridge 330,21.4301539217391,92.0283434956521,10.3,A
N1,1000660,link,link 330,380.759,380.759,0.6150000000000091,
N1,1000661,bridge,bridge 331,21.426498621044,92.0238834076672,9.0,A
N1,1000662,link,link 331,381.374,381.374,2.2579999999999814,
N1,1000663,bridge,bridge 332,21.4142599314893,92.0386736859574,10.9,A
N1,1000664,link,link 332,383.632,383.632,0.36899999999997135,
N1,1000665,bridge,bridge 333,21.4124968430517,92.0395268517711,8.3,A
N1,1000666,link,link 333,384.001,384.001,0.9770000000000323,
N1,1000667,bridge,bridge 334,21.4102981858461,92.0496622239999,8.2,A
N1,1000668,link,link 334,384.978,384.978,0.25900000000001455,
N1,1000669,bridge,bridge 335,21.4099236838827,92.0518884435897,1.9,A
N1,1000670,link,link 335,385.237,385.237,0.3769999999999527,
N1,1000671,bridge,bridge 336,21.4088399161904,92.0550238095238,3.0,A
N1,1000672,link,link 336,385.614,385.614,0.16599999999999682,
N1,1000673,bridge,bridge 337,21.4079574071005,92.0560124923076,2.8,A
N1,1000674,link,link 337,385.78,385.78,0.7140000000000555,
N1,1000675,bridge,bridge 338,21.4041499171641,92.0618387037313,1.6,A
N1,1000676,link,link 338,386.494,386.494,0.47399999999998954,
N1,1000677,bridge,bridge 339,21.402009374844,92.0647406251559,3.6,A
N1,1000678,link,link 339,386.968,386.968,0.875,
N1,1000679,bridge,bridge 340,21.3950144227586,92.0675884137931,8.3,A
N1,1000680,link,link 340,387.843,387.843,1.4389999999999645,
N1,1000681,bridge,bridge 341,21.3829076671052,92.0709510842105,1.7,A
N1,1000682,link,link 341,389.282,389.282,0.25600000000002865,
N1,1000683,bridge,bridge 342,21.3808422435754,92.0709982664804,0.8,A
N1,1000684,link,link 342,389.538,389.538,0.18599999999997863,
N1,1000685,bridge,bridge 343,21.3793128,92.0704913857142,1.5,A
N1,1000686,link,link 343,389.724,389.724,0.3230000000000359,
N1,1000687,bridge,bridge 344,21.3768882285714,92.0711223285714,1.5,A
N1,1000688,link,link 344,390.047,390.047,0.09499999999997044,
N1,1000689,bridge,bridge 345,21.3762792890109,92.0717458313186,3.0,A
N1,1000690,link,link 345,390.142,390.142,0.3639999999999759,
N1,1000691,bridge,bridge 346,21.3745372352601,92.0740615132948,1.3,A
N1,1000692,link,link 346,390.506,390.506,0.08900000000005548,
N1,1000693,bridge,bridge 347,21.3743800190751,92.0748617416184,1.3,A
N1,1000694,link,link 347,390.595,390.595,0.6599999999999682,
N1,1000695,bridge,bridge 348,21.3706902708737,92.0790672786407,1.3,A
N1,1000696,link,link 348,391.255,391.255,0.117999999999995,
N1,1000697,bridge,bridge 349,21.3697436389312,92.0796434824427,1.3,A
N1,1000698,link,link 349,391.373,391.373,0.14800000000002456,
N1,1000699,bridge,bridge 350,21.3686452190839,92.0800514992366,1.3,A
N1,1000700,link,link 350,391.521,391.521,1.0049999999999955,
N1,1000701,bridge,bridge 351,21.3604702002336,92.0801526114486,2.5,A
N1,1000702,link,link 351,392.526,392.526,0.09300000000001774,
N1,1000703,bridge,bridge 352,21.3597277864485,92.0798025359813,1.3,A
N1,1000704,link,link 352,392.619,392.619,0.4189999999999827,
N1,1000705,bridge,bridge 353,21.3562553024,92.0790827,4.0,A
N1,1000706,link,link 353,393.038,393.038,0.7259999999999991,
N1,1000707,bridge,bridge 354,21.3500251952038,92.0784342935251,21.5,A
N1,1000708,link,link 354,393.764,393.764,0.9169999999999732,
N1,1000709,bridge,bridge 355,21.3420893171962,92.0788538753271,14.1,A
N1,1000710,link,link 355,394.681,394.681,7.071000000000026,
N1,1000711,bridge,bridge 356,21.2887748,92.0999549688796,14.1,A
N1,1000712,link,link 356,401.752,401.752,0.5709999999999695,
N1,1000713,bridge,bridge 357,21.2837382315436,92.1005546348993,10.3,A
N1,1000714,link,link 357,402.323,402.323,1.1720000000000255,
N1,1000715,bridge,bridge 358,21.2740057908634,92.1044223449799,14.0,A
N1,1000716,link,link 358,403.495,403.495,0.014000000000010004,
N1,1000717,bridge,bridge 359,21.2738921701807,92.1044785698795,23.5,A
N1,1000718,link,link 359,403.509,403.509,0.2810000000000059,
N1,1000719,bridge,bridge 360,21.271611640763,92.1056070839357,23.5,A
N1,1000720,link,link 360,403.79,403.79,2.1789999999999736,
N1,1000721,bridge,bridge 361,21.2586242226573,92.1207179843356,2.4,A
N1,1000722,link,link 361,405.969,405.969,0.24900000000002365,
N1,1000723,bridge,bridge 362,21.2570550964285,92.1224165035714,17.0,A
N1,1000724,link,link 362,406.218,406.218,0.29899999999997817,
N1,1000725,bridge,bridge 363,21.2552064351464,92.1243872108786,2.4,A
N1,1000726,link,link 363,406.517,406.517,5.293000000000006,
N1,1000727,bridge,bridge 364,21.2308784786138,92.1607571460396,2.0,A
N1,1000728,link,link 364,411.81,411.81,1.8500000000000227,
N1,1000729,bridge,bridge 365,21.2160115861386,92.1636641564356,2.0,A
N1,1000730,link,link 365,413.66,413.66,0.24099999999998545,
N1,1000731,bridge,bridge 366,21.2149359632653,92.1655512030612,1.8,A
N1,1000732,link,link 366,413.901,413.901,0.09899999999998954,
N1,1000733,bridge,bridge 367,21.2144308612244,92.1664067448979,2.2,A
N1,1000734,link,link 367,414.0,414.0,1.0559999999999832,
N1,1000735,bridge,bridge 368,21.2063047283582,92.1700180179104,6.4,A
N1,1000736,link,link 368,415.056,415.056,0.2400000000000091,
N1,1000737,bridge,bridge 369,21.2043409872865,92.1703567258064,2.2,A
N1,1000738,link,link 369,415.296,415.296,0.27800000000002,
N1,1000739,bridge,bridge 370,21.2019671732447,92.1704006677419,3.1,A
N1,1000740,link,link 370,415.574,415.574,0.4830000000000041,
N1,1000741,bridge,bridge 371,21.197632418584,92.1705772646017,39.3,A
N1,1000742,link,link 371,416.057,416.057,0.2969999999999686,
N1,1000743,bridge,bridge 372,21.1953155305785,92.1705074661157,3.0,A
N1,1000744,link,link 372,416.354,416.354,0.6120000000000232,
N1,1000745,bridge,bridge 373,21.1907730988505,92.1680703199233,9.4,A
N1,1000746,link,link 373,416.966,416.966,1.2649999999999864,
N1,1000747,bridge,bridge 374,21.1839744314735,92.1593026449213,1.2,A
N1,1000748,link,link 374,418.231,418.231,1.399000000000001,
N1,1000749,bridge,bridge 375,21.1724828063829,92.1552940329787,9.4,A
N1,1000750,link,link 375,419.63,419.63,0.25,
N1,1000751,bridge,bridge 376,21.1703723502057,92.1547387765432,21.5,A
N1,1000752,link,link 376,419.88,419.88,0.30000000000001137,
N1,1000753,bridge,bridge 377,21.168232930909,92.1531459818181,3.0,A
N1,1000754,link,link 377,420.18,420.18,0.4259999999999877,
N1,1000755,bridge,bridge 378,21.16498780625,92.152190071875,4.6,A
N1,1000756,link,link 378,420.606,420.606,0.5500000000000114,
N1,1000757,bridge,bridge 379,21.1602045009259,92.1525257175926,3.0,A
N1,1000758,link,link 379,421.156,421.156,1.627999999999986,
N1,1000759,bridge,bridge 380,21.1477676743494,92.1570426250929,57.6,A
N1,1000760,link,link 380,422.784,422.784,1.0199999999999818,
N1,1000761,bridge,bridge 381,21.140210455058,92.1615530950248,3.3,A
N1,1000762,link,link 381,423.804,423.804,0.271000000000015,
N1,1000763,bridge,bridge 382,21.1388871840796,92.1636379074626,3.3,A
N1,1000764,link,link 382,424.075,424.075,0.19600000000002638,
N1,1000765,bridge,bridge 383,21.1380664956896,92.1651978,1.2,A
N1,1000766,link,link 383,424.271,424.271,1.183999999999969,
N1,1000767,bridge,bridge 384,21.1360412976525,92.1760569938967,4.8,A
N1,1000768,link,link 384,425.455,425.455,0.4270000000000209,
N1,1000769,bridge,bridge 385,21.1342388024291,92.179158717004,3.3,A
N1,1000770,link,link 385,425.882,425.882,1.1589999999999918,
N1,1000771,bridge,bridge 386,21.1290060819819,92.187903612012,1.2,A
N1,1000772,link,link 386,427.041,427.041,0.11299999999999955,
N1,1000773,bridge,bridge 387,21.1283226864864,92.1886718423423,1.2,A
N1,1000774,link,link 387,427.154,427.154,0.46800000000001774,
N1,1000775,bridge,bridge 388,21.125103688724,92.1913674700296,6.4,A
N1,1000776,link,link 388,427.622,427.622,0.18199999999995953,
N1,1000777,bridge,bridge 389,21.1237604940298,92.1921588880597,3.35,A
N1,1000778,link,link 389,427.804,427.804,0.16500000000002046,
N1,1000779,bridge,bridge 390,21.1225347168141,92.1929605601769,3.2,A
N1,1000780,link,link 390,427.969,427.969,0.6089999999999804,
N1,1000781,bridge,bridge 391,21.1184609383419,92.1962922290155,3.4,A
N1,1000782,link,link 391,428.578,428.578,0.3120000000000118,
N1,1000783,bridge,bridge 392,21.1159743461538,92.1970744923076,2.8,A
N1,1000784,link,link 392,428.89,428.89,0.6009999999999991,
N1,1000785,bridge,bridge 393,21.1118930148936,92.2005928021276,1.2,A
N1,1000786,link,link 393,429.491,429.491,0.12400000000002365,
N1,1000787,bridge,bridge 394,21.1108101507936,92.2020956942857,1.2,A
N1,1000788,link,link 394,429.615,429.615,0.103999999999985,
N1,1000789,bridge,bridge 395,21.1098838904761,92.2033796485714,1.2,A
N1,1000790,link,link 395,429.719,429.719,0.19299999999998363,
N1,1000791,bridge,bridge 396,21.108771344186,92.2048378697674,2.8,A
N1,1000792,link,link 396,429.912,429.912,0.160000000000025,
N1,1000793,bridge,bridge 397,21.1083165348837,92.2053339813953,2.8,A
N1,1000794,link,link 397,430.072,430.072,0.214999999999975,
N1,1000795,bridge,bridge 398,21.1078333,92.2061073045454,1.2,A
N1,1000796,link,link 398,430.287,430.287,0.6910000000000309,
N1,1000797,bridge,bridge 399,21.1020295703488,92.2079394552325,34.2,A
N1,1000798,link,link 399,430.978,430.978,0.18899999999996453,
N1,1000799,bridge,bridge 400,21.1005774145454,92.208578050909,3.0,A
N1,1000800,link,link 400,431.167,431.167,0.2310000000000514,
N1,1000801,bridge,bridge 401,21.0988710315789,92.2096579157894,1.2,A
N1,1000802,link,link 401,431.398,431.398,0.478999999999985,
N1,1000803,bridge,bridge 402,21.0950312659147,92.2114600974937,2.7,A
N1,1000804,link,link 402,431.877,431.877,0.06900000000001683,
N1,1000805,bridge,bridge 403,21.0944452155388,92.2116762629072,2.7,A
N1,1000806,link,link 403,431.946,431.946,0.24399999999997135,
N1,1000807,bridge,bridge 404,21.0923827310126,92.2123111474683,4.2,A
N1,1000808,link,link 404,432.19,432.19,0.22100000000000364,
N1,1000809,bridge,bridge 405,21.0905260238297,92.2128845902127,2.7,A
N1,1000810,link,link 405,432.411,432.411,0.20900000000000318,
N1,1000811,bridge,bridge 406,21.088867034104,92.213695567052,1.2,A
N1,1000812,link,link 406,432.62,432.62,0.24500000000000455,
N1,1000813,bridge,bridge 407,21.0869591497109,92.2148363748555,2.8,A
N1,1000814,link,link 407,432.865,432.865,0.05899999999996908,
N1,1000815,bridge,bridge 408,21.0864997,92.2151111,1.2,A
N1,1000816,link,link 408,432.924,432.924,0.2540000000000191,
N1,1000817,bridge,bridge 409,21.0844125039525,92.2159198454545,14.0,A
N1,1000818,link,link 409,433.178,433.178,0.2629999999999768,
N1,1000819,bridge,bridge 410,21.0822419459459,92.2166012177177,1.2,A
N1,1000820,link,link 410,433.441,433.441,0.22400000000004638,
N1,1000821,bridge,bridge 411,21.0804429857142,92.2174040714285,1.0,A
N1,1000822,link,link 411,433.665,433.665,0.16100000000000136,
N1,1000823,bridge,bridge 412,21.079224345977,92.2181232950191,1.0,A
N1,1000824,link,link 412,433.826,433.826,0.2980000000000018,
N1,1000825,bridge,bridge 413,21.077282565,92.2199300692307,3.0,A
N1,1000826,link,link 413,434.124,434.124,0.44899999999995543,
N1,1000827,bridge,bridge 414,21.0741777849315,92.2222489445205,5.8,A
N1,1000828,link,link 414,434.573,434.573,0.2580000000000382,
N1,1000829,bridge,bridge 415,21.0724929467032,92.2235128087912,1.3,A
N1,1000830,link,link 415,434.831,434.831,0.9169999999999732,
N1,1000831,bridge,bridge 416,21.0650398482758,92.2245345498084,1.2,A
N1,1000832,link,link 416,435.748,435.748,3.8310000000000173,
N1,1000833,bridge,bridge 417,21.0376449596296,92.2390520348148,6.2,A
N1,1000834,link,link 417,439.579,439.579,1.1449999999999818,
N1,1000835,bridge,bridge 418,21.0279544680791,92.2415858245762,4.4,A
N1,1000836,link,link 418,440.724,440.724,0.2529999999999859,
N1,1000837,bridge,bridge 419,21.0256598717703,92.2418041698564,2.9,A
N1,1000838,link,link 419,440.977,440.977,0.6890000000000214,
N1,1000839,bridge,bridge 420,21.0198087471074,92.2428140276859,2.8,A
N1,1000840,link,link 420,441.666,441.666,0.3079999999999927,
N1,1000841,bridge,bridge 421,21.0173417560386,92.2438384763284,2.8,A
N1,1000842,link,link 421,441.974,441.974,0.18700000000001182,
N1,1000843,bridge,bridge 422,21.015929034375,92.2447567,1.9,A
N1,1000844,link,link 422,442.161,442.161,4.548999999999978,
N1,1000845,bridge,bridge 423,20.9790279773542,92.2512228468609,36.6,A
N1,1000846,link,link 423,446.71,446.71,0.37400000000002365,
N1,1000847,bridge,bridge 424,20.9759372216027,92.2499898655052,2.8,A
N1,1000848,link,link 424,447.084,447.084,0.8089999999999691,
N1,1000849,bridge,bridge 425,20.9691570827586,92.2486529011494,1.2,A
N1,1000850,link,link 425,447.893,447.893,0.4980000000000473,
N1,1000851,bridge,bridge 426,20.9655685949554,92.2508723928783,1.2,A
N1,1000852,link,link 426,448.391,448.391,0.08999999999997499,
N1,1000853,bridge,bridge 427,20.9649678916913,92.2514288706231,1.2,A
N1,1000854,link,link 427,448.481,448.481,0.10000000000002274,
N1,1000855,bridge,bridge 428,20.9641892820433,92.2518817702786,1.2,A
N1,1000856,link,link 428,448.581,448.581,0.0,
N1,1000857,bridge,bridge 429,20.9641892820433,92.2518817702786,1.2,A
N1,1000858,link,link 429,448.581,448.581,0.34499999999997044,
N1,1000859,bridge,bridge 430,20.9614231446428,92.2532539928571,9.2,A
N1,1000860,link,link 430,448.926,448.926,0.0,
N1,1000861,bridge,bridge 431,20.9614231446428,92.2532539928571,9.2,A
N1,1000862,link,link 431,448.926,448.926,0.5130000000000337,
N1,1000863,bridge,bridge 432,20.9571000129411,92.2546526588235,1.2,A
N1,1000864,link,link 432,449.439,449.439,0.26099999999996726,
N1,1000865,bridge,bridge 433,20.9549388422619,92.2555312529762,7.5,A
N1,1000866,link,link 433,449.7,449.7,0.0,
N1,1000867,bridge,bridge 434,20.9549388422619,92.2555312529762,7.5,A
N1,1000868,link,link 434,449.7,449.7,0.7460000000000377,
N1,1000869,bridge,bridge 435,20.9491451322709,92.2584208880478,35.5,A
N1,1000870,link,link 435,450.446,450.446,0.15299999999996317,
N1,1000871,bridge,bridge 436,20.9481536869565,92.2592633282608,1.5,A
N1,1000872,link,link 436,450.599,450.599,0.160000000000025,
N1,1000873,bridge,bridge 437,20.9470947924242,92.2597883075757,2.7,A
N1,1000874,link,link 437,450.759,450.759,0.18399999999996908,
N1,1000875,bridge,bridge 438,20.9458507925133,92.2603333,1.2,A
N1,1000876,link,link 438,450.943,450.943,1.617999999999995,
N1,1000877,bridge,bridge 439,20.9324260319587,92.2636134,13.5,A
N1,1000878,link,link 439,452.561,452.561,0.06300000000004502,
N1,1000879,bridge,bridge 440,20.9318757724226,92.263712625,13.5,A
N1,1000880,link,link 440,452.624,452.624,0.16899999999998272,
N1,1000881,bridge,bridge 441,20.9303996793814,92.2639787999999,2.7,A
N1,1000882,link,link 441,452.793,452.793,1.4259999999999877,
N1,1000883,bridge,bridge 442,20.9188881999999,92.26870765,1.2,A
N1,1000884,link,link 442,454.219,454.219,0.11099999999999,
N1,1000885,bridge,bridge 443,20.91799614,92.2691008942857,6.0,A
N1,1000886,link,link 443,454.33,454.33,0.0,
N1,1000887,bridge,bridge 444,20.91799614,92.2691008942857,6.0,A
N1,1000888,link,link 444,454.33,454.33,0.16800000000000637,
N1,1000889,bridge,bridge 445,20.9167064980392,92.2698571431372,6.0,A
N1,1000890,link,link 445,454.498,454.498,0.271000000000015,
N1,1000891,bridge,bridge 446,20.9146350810344,92.2712067017241,2.8,A
N1,1000892,link,link 446,454.769,454.769,0.29300000000000637,
N1,1000893,bridge,bridge 447,20.9126751559322,92.2727211220339,33.7,A
N1,1000894,link,link 447,455.062,455.062,0.14400000000000546,
N1,1000895,bridge,bridge 448,20.9116242986547,92.2733424008968,1.3,A
N1,1000896,link,link 448,455.206,455.206,0.15999999999996817,
N1,1000897,bridge,bridge 449,20.9104284959641,92.2741396026905,29.3,A
N1,1000898,link,link 449,455.366,455.366,0.08100000000001728,
N1,1000899,bridge,bridge 450,20.909823120852,92.2745431860986,10.6,A
N1,1000900,link,link 450,455.447,455.447,0.0,
N1,1000901,bridge,bridge 451,20.909823120852,92.2745431860986,10.6,A
N1,1000902,link,link 451,455.447,455.447,0.04899999999997817,
N1,1000903,bridge,bridge 452,20.909456906278,92.2747873291479,10.6,A
N1,1000904,link,link 452,455.496,455.496,0.0,
N1,1000905,bridge,bridge 453,20.909456906278,92.2747873291479,10.6,A
N1,1000906,link,link 453,455.496,455.496,0.19200000000000728,
N1,1000907,bridge,bridge 454,20.908032127731,92.2756905852941,30.0,A
N1,1000908,link,link 454,455.688,455.688,0.07699999999999818,
N1,1000909,bridge,bridge 455,20.9074479630252,92.2760590529411,2.8,A
N1,1000910,link,link 455,455.765,455.765,0.21000000000003638,
N1,1000911,bridge,bridge 456,20.9059771479674,92.2770855585365,2.8,A
N1,1000912,link,link 456,455.975,455.975,0.08899999999999864,
N1,1000913,bridge,bridge 457,20.9053051369863,92.2775738958904,2.8,A
N1,1000914,link,link 457,456.064,456.064,0.0999999999999659,
N1,1000915,bridge,bridge 458,20.9045718551546,92.2780768381443,17.5,A
N1,1000916,link,link 458,456.164,456.164,0.12299999999999045,
N1,1000917,bridge,bridge 459,20.9036912639175,92.2786932329896,8.3,A
N1,1000918,link,link 459,456.287,456.287,0.07200000000000273,
N1,1000919,bridge,bridge 460,20.9032027737864,92.2790446582524,6.1,A
N1,1000920,link,link 460,456.359,456.359,0.18999999999999773,
N1,1000921,bridge,bridge 461,20.9018849327974,92.2798735897106,23.0,A
N1,1000922,link,link 461,456.549,456.549,0.8160000000000309,
N1,1000923,bridge,bridge 462,20.8970988542857,92.2850607666666,15.1,A
N1,1000924,link,link 462,457.365,457.365,0.38599999999996726,
N1,1000925,bridge,bridge 463,20.8950896142857,92.2879523785714,9.0,A
N1,1000926,link,link 463,457.751,457.751,0.0,
N1,1000927,bridge,bridge 464,20.8950896142857,92.2879523785714,9.0,A
N1,1000928,link,link 464,457.751,457.751,0.46200000000004593,
N1,1000929,bridge,bridge 465,20.892271114035,92.2909840333333,9.0,A
N1,1000930,link,link 465,458.213,458.213,1.467999999999961,
N1,1000931,bridge,bridge 466,20.8845667240506,92.2987158890295,1.5,A
N1,1000932,link,link 12706,459.681,459.681,-450.705,
N1,1000933,bridge,bridge 467,23.7050598925675,90.5232141463513,397.0,C
N1,1000934,link,link 12707,8.976,8.976,8.158,
N1,1000935,bridge,bridge 468,23.6544257051136,90.576730225,159.52,C
N1,1000936,link,link 12708,17.134,17.134,1.6080000000000005,
N1,1000937,bridge,bridge 469,23.6459685949152,90.5892119813559,40.5,C
N1,1000938,link,link 12709,18.742,18.742,5.651,
N1,1000939,bridge,bridge 470,23.6027595885583,90.6155316965675,900.0,C
N1,1000940,link,link 12710,24.393,24.393,9.717999999999996,
N1,1000941,bridge,bridge 471,23.5393910168,90.6784577888,5.1,C
N1,1000942,link,link 12711,34.111,34.111,2.899000000000001,
N1,1000943,bridge,bridge 472,23.5303844733,90.7024402743,1408.8,C
N1,1000944,link,link 12712,37.01,37.01,2.294000000000004,
N1,1000945,bridge,bridge 473,23.5324186,90.7242807234,23.1,C
N1,1000946,link,link 12713,39.304,39.304,0.0,
N1,1000947,bridge,bridge 474,23.5324186,90.7242807234,21.8,C
N1,1000948,link,link 12714,39.304,39.304,3.631999999999998,
N1,1000949,bridge,bridge 475,23.5298050611,90.75825325,16.5,C
N1,1000950,link,link 12715,42.936,42.936,0.0,
N1,1000951,bridge,bridge 476,23.5298050611,90.75825325,16.5,C
N1,1000952,link,link 12716,42.936,42.936,2.2280000000000015,
N1,1000953,bridge,bridge 477,23.5307655282208,90.7800797251533,3.9,C
N1,1000954,link,link 12717,45.164,45.164,1.7070000000000007,
N1,1000955,bridge,bridge 478,23.5308683409424,90.7918075171727,6.5,C
N1,1000956,link,link 12718,46.871,46.871,1.5129999999999981,
N1,1000957,bridge,bridge 479,23.5318234765,90.8110155135,15.9,C
N1,1000958,link,link 12719,48.384,48.384,3.929000000000002,
N1,1000959,bridge,bridge 480,23.5229166652,90.8442186132,4.5,C
N1,1000960,link,link 12720,52.313,52.313,3.692999999999998,
N1,1000961,bridge,bridge 481,23.510087758207,90.8757204035353,28.9,C
N1,1000962,link,link 12721,56.006,56.006,15.150000000000006,
N1,1000963,bridge,bridge 482,23.4868805937254,91.017566692647,23.1,C
N1,1000964,link,link 12722,71.156,71.156,0.0,
N1,1000965,bridge,bridge 483,23.4868805937254,91.017566692647,22.55,C
N1,1000966,link,link 12723,71.156,71.156,7.225999999999999,
N1,1000967,bridge,bridge 484,23.4776722851,91.0847406393,1.0,C
N1,1000968,link,link 12724,78.382,78.382,9.330999999999989,
N1,1000969,bridge,bridge 485,23.4436339598272,91.1493668151188,22.85,C
N1,1000970,link,link 12725,87.713,87.713,3.379000000000005,
N1,1000971,bridge,bridge 486,23.4212487704918,91.1678943372365,35.97,C
N1,1000972,link,link 12726,91.092,91.092,2.5079999999999956,
N1,1000973,bridge,bridge 487,23.4119324230158,91.1939029849206,27.35,C
N1,1000974,link,link 12727,93.6,93.6,3.6570000000000107,
N1,1000975,bridge,bridge 488,23.3976518197887,91.2234221346859,27.35,C
N1,1000976,link,link 12728,97.257,97.257,6.198999999999998,
N1,1000977,bridge,bridge 489,23.3521636774381,91.2572910746724,22.8,C
N1,1000978,link,link 12729,103.456,103.456,0.0,
N1,1000979,bridge,bridge 490,23.3521636774381,91.2572910746724,22.88,C
N1,1000980,link,link 12730,103.456,103.456,20.224999999999994,
N1,1000981,bridge,bridge 491,23.1874350254302,91.3209051317399,6.1,C
N1,1000982,link,link 12731,123.681,123.681,30.161999999999992,
N1,1000983,bridge,bridge 492,22.9614487369369,91.4429962027027,98.87,C
N1,1000984,link,link 12732,153.843,153.843,21.942000000000007,
N1,1000985,bridge,bridge 493,22.8243706577981,91.5526915454128,12.4,C
N1,1000986,link,link 12733,175.785,175.785,13.795000000000016,
N1,1000987,bridge,bridge 494,22.7138727382812,91.6082352218749,19.2,C
N1,1000988,link,link 12734,189.58,189.58,16.034999999999997,
N1,1000989,bridge,bridge 495,22.5870350167767,91.6770444686922,22.25,C
N1,1000990,link,link 12735,205.615,205.615,9.191999999999979,
N1,1000991,bridge,bridge 496,22.5113471164122,91.7087907889313,27.0,C
N1,1000992,link,link 14585,214.807,214.807,-204.26399999999998,
N1,1000993,bridge,bridge 497,23.6964000869109,90.5350989801047,8.0,B
N1,1000994,link,link 14586,10.543,10.543,1.2650000000000006,
N1,1000995,bridge,bridge 498,23.6909119315151,90.5454624957575,10.6,B
N1,1000996,link,link 14587,11.808,11.808,3.657,
N1,1000997,bridge,bridge 499,23.6633090696149,90.563856994797,5.55,B
N1,1000998,link,link 14588,15.465,15.465,1.6690000000000005,
N1,1000999,bridge,bridge 500,23.6544257051136,90.576730225,159.5,B
N1,1001000,link,link 14589,17.134,17.134,0.588000000000001,
N1,1001001,bridge,bridge 501,23.6515705663716,90.5814943946902,20.0,B
N1,1001002,link,link 14590,17.722,17.722,0.0,
N1,1001003,bridge,bridge 502,23.6515705663716,90.5814943946902,20.0,B
N1,1001004,link,link 14591,17.722,17.722,0.37099999999999866,
N1,1001005,bridge,bridge 503,23.6497543993548,90.5845490085483,24.5,B
N1,1001006,link,link 14592,18.093,18.093,0.0,
N1,1001007,bridge,bridge 504,23.6497543993548,90.5845490085483,25.5,B
N1,1001008,link,link 14593,18.093,18.093,0.0,
N1,1001009,bridge,bridge 505,23.6497543993548,90.5845490085483,24.5,B
N1,1001010,link,link 14594,18.093,18.093,0.6490000000000009,
N1,1001011,bridge,bridge 506,23.6459685949152,90.5892119813559,40.5,B
N1,1001012,link,link 14595,18.742,18.742,0.0,
N1,1001013,bridge,bridge 507,23.6459685949152,90.5892119813559,40.33,B
N1,1001014,link,link 14596,18.742,18.742,0.0,
N1,1001015,bridge,bridge 508,23.6459685949152,90.5892119813559,40.4,B
N1,1001016,link,link 14597,18.742,18.742,1.6549999999999976,
N1,1001017,bridge,bridge 509,23.63380522,90.597394085,10.4,B
N1,1001018,link,link 14598,20.397,20.397,1.931000000000001,
N1,1001019,bridge,bridge 510,23.6198832229508,90.6083528852459,5.5,B
N1,1001020,link,link 14599,22.328,22.328,0.2680000000000007,
N1,1001021,bridge,bridge 511,23.6176407964705,90.6095506105882,213.5,B
N1,1001022,link,link 14600,22.596,22.596,0.0,
N1,1001023,bridge,bridge 512,23.6176407964705,90.6095506105882,214.09,B
N1,1001024,link,link 14601,22.596,22.596,0.0,
N1,1001025,bridge,bridge 513,23.6176407964705,90.6095506105882,224.82,B
N1,1001026,link,link 14602,22.596,22.596,0.48499999999999943,
N1,1001027,bridge,bridge 514,23.613587384385,90.6109029561497,116.8,B
N1,1001028,link,link 14603,23.081,23.081,7.827000000000002,
N1,1001029,bridge,bridge 515,23.5591910296296,90.6557475703703,26.3,B
N1,1001030,link,link 14604,30.908,30.908,4.5,
N1,1001031,bridge,bridge 516,23.5313996605222,90.68744892596,24.5,B
N1,1001032,link,link 14605,35.408,35.408,0.0,
