Unique_ID,Time_In_Model,Seed
Truck58534,458,1
Truck58535,458,1
Truck58536,458,1
Truck58537,458,1
Truck58538,458,1
Truck58539,458,1
Truck58540,458,1
Truck58541,458,1
Truck58542,458,1
Truck58543,458,1
Truck58544,458,1
Truck58545,458,1
Truck58546,458,1
Truck58547,458,1
Truck58548,458,1
Truck58549,458,1
Truck58550,458,1
Truck58551,458,1
Truck58552,458,1
Truck58553,458,1
Truck58554,458,1
Truck58555,458,1
Truck58556,458,1
Truck58557,458,1
Truck58558,458,1
Truck58559,458,1
Truck58560,458,1
Truck58561,458,1
Truck58562,458,1
Truck58563,458,1
Truck58564,458,1
Truck58565,458,1
Truck58566,458,1
Truck58567,458,1
Truck58568,458,1
Truck58569,458,1
Truck58570,458,1
Truck58571,458,1
Truck58572,458,1
Truck58573,458,1
Truck58574,458,1
Truck58575,458,1
Truck58576,458,1
Truck58577,458,1
Truck58578,458,1
Truck58579,458,1
Truck58580,458,1
Truck58581,458,1
Truck58582,458,1
Truck58583,458,1
Truck58584,458,1
Truck58585,458,1
Truck58586,458,1
Truck58587,458,1
Truck58588,458,1
Truck58589,458,1
Truck58590,458,1
Truck58591,458,1
Truck58592,458,1
Truck58593,458,1
Truck58594,458,1
Truck58595,458,1
Truck58596,458,1
Truck58597,458,1
Truck58598,458,1
Truck58599,458,1
Truck58600,458,1
Truck58601,458,1
Truck58602,458,1
Truck58603,458,1
Truck58604,458,1
Truck58605,458,1
Truck58606,458,1
Truck58607,458,1
Truck58608,458,1
Truck58609,458,1
Truck58610,458,1
Truck58611,458,1
Truck58612,458,1
Truck58613,458,1
Truck58614,458,1
Truck58615,458,1
Truck58616,458,1
Truck58617,458,1
Truck58618,458,1
Truck58619,458,1
Truck58620,458,1
Truck58621,458,1
Truck58622,458,1
Truck58623,458,1
Truck58624,458,1
Truck58625,458,1
Truck58626,458,1
Truck58627,458,1
Truck58628,458,1
Truck58629,458,1
Truck58630,458,1
Truck58631,458,1
Truck58632,458,1
Truck58633,458,1
Truck58634,458,1
Truck58635,458,1
Truck58636,458,1
Truck58637,458,1
Truck58638,458,1
Truck58639,458,1
Truck58640,458,1
Truck58641,458,1
Truck58642,458,1
Truck58643,458,1
Truck58644,458,1
Truck58645,458,1
Truck58646,458,1
Truck58647,458,1
Truck58648,458,1
Truck58649,458,1
Truck58650,458,1
Truck58651,458,1
Truck58652,458,1
Truck58653,458,1
Truck58654,458,1
Truck58655,458,1
Truck58656,458,1
Truck58657,458,1
Truck58658,458,1
Truck58659,458,1
Truck58660,458,1
Truck58661,458,1
Truck58662,458,1
Truck58663,458,1
Truck58664,458,1
Truck58665,458,1
Truck58666,458,1
Truck58667,458,1
Truck58668,458,1
Truck58669,458,1
Truck58670,458,1
Truck58671,458,1
Truck58672,458,1
Truck58673,458,1
Truck58674,458,1
Truck58675,458,1
Truck58676,458,1
Truck58677,458,1
Truck58678,458,1
Truck58679,458,1
Truck58680,458,1
Truck58681,458,1
Truck58682,458,1
Truck58683,458,1
Truck58684,458,1
Truck58685,458,1
Truck58686,458,1
Truck58687,458,1
Truck58688,458,1
Truck58689,458,1
Truck58690,458,1
Truck58691,458,1
Truck58692,458,1
Truck58693,458,1
Truck58694,458,1
Truck58695,458,1
Truck58696,458,1
Truck58697,458,1
Truck58698,458,1
Truck58699,458,1
Truck58700,458,1
Truck58701,458,1
Truck58702,458,1
Truck58703,458,1
Truck58704,458,1
Truck58705,458,1
Truck58706,458,1
Truck58707,458,1
Truck58708,458,1
Truck58709,458,1
Truck58710,458,1
Truck58711,458,1
Truck58712,458,1
Truck58713,458,1
Truck58714,458,1
Truck58715,458,1
